,RES1 Smith And Morehouse.Storage,RES2 Rockport.Storage,RES3 Echo.Storage,RES4 Lost Creek.Storage,RES5 East Canyon.Storage,RES6 Causey.Storage,RES7 Pineview.Storage,RES8 Willard Bay.Storage,RES9 Gravel Pit.Storage,RES10 Chalk Creek.Storage,Protected Pools.Pineview,Protected Pools.East Canyon,Weber Provo Diversion:SA1 Weber Provo Canal.Diversion,Oakley Diversion:SA2 Oakley to Wanship.Diversion,Wanship Diversion:SA3 Wanship to Echo.Diversion,Echo to Devils Slide Diversion:SA4 Echo to Devils Slide.Diversion,Lost Creek Diversion:SA5 Lost Creek.Diversion,Devils Slide to Stoddard Diversion:SA6 Devils Slide to Stodard.Diversion,Park City Diversion:SA7 Park City.Diversion,East Canyon Diversion:SA8 East Canyon.Diversion,Stoddard To Gateway Diversion:SA9 Stoddard To Gateway.Diversion,Gateway Canal Diversion:SA10 Gateway Canal.Diversion,Davis Weber Canal Diversion:SA11 Davis Weber Canal.Diversion,Weber Basin Project Ogden Valley:SA12 Weber Basin Project Ogden Valley.Diversion,Ogden Brigham and S Ogden Highline Canals:SA13 Ogden Brigham and S Ogden Highline Canals.Diversion,Ogden River Below Pineview Diversion:SA14 Ogden River Below Pineview.Diversion,Slaterville Diversion:SA15 Slaterville.Diversion,Warren Canal Diversion:SA16 Warren Canal.Diversion,Ogden Bay Bird Refuge Diversion:SA17 Ogden Bay Bird Refuge.Diversion,GSL Minerals Diversion:SA18 GSL Minerals.Diversion,Gateway To Slaterville Diversion:SA19 Gateway To Slaterville.Diversion,Additional WB Demand Diversion:SA20 Additional WB Demand.Diversion,Weber Provo Diversion:SA1 Weber Provo Canal.Diversion Requested,Oakley Diversion:SA2 Oakley to Wanship.Diversion Requested,Wanship Diversion:SA3 Wanship to Echo.Diversion Requested,Echo to Devils Slide Diversion:SA4 Echo to Devils Slide.Diversion Requested,Lost Creek Diversion:SA5 Lost Creek.Diversion Requested,Devils Slide to Stoddard Diversion:SA6 Devils Slide to Stodard.Diversion Requested,Park City Diversion:SA7 Park City.Diversion Requested,East Canyon Diversion:SA8 East Canyon.Diversion Requested,Stoddard To Gateway Diversion:SA9 Stoddard To Gateway.Diversion Requested,Gateway Canal Diversion:SA10 Gateway Canal.Diversion Requested,Davis Weber Canal Diversion:SA11 Davis Weber Canal.Diversion Requested,Weber Basin Project Ogden Valley:SA12 Weber Basin Project Ogden Valley.Diversion Requested,Ogden Brigham and S Ogden Highline Canals:SA13 Ogden Brigham and S Ogden Highline Canals.Diversion Requested,Ogden River Below Pineview Diversion:SA14 Ogden River Below Pineview.Diversion Requested,Slaterville Diversion:SA15 Slaterville.Diversion Requested,Warren Canal Diversion:SA16 Warren Canal.Diversion Requested,Ogden Bay Bird Refuge Diversion:SA17 Ogden Bay Bird Refuge.Diversion Requested,GSL Minerals Diversion:SA18 GSL Minerals.Diversion Requested,Gateway To Slaterville Diversion:SA19 Gateway To Slaterville.Diversion Requested,Additional WB Demand Diversion:SA20 Additional WB Demand.Diversion Requested,Chalk Creek and Weber River Confluence.Inflow1,Davis Weber Canal Sources Confluence.Inflow1,East Canyon Creek and Weber River Confluence.Inflow1,Independent Streams Confluence.Inflow1,Lost Creek and Weber River Confluence.Inflow1,Ogden and Weber River Confluence.Inflow1,Q11 Reach Gain Confluence.Inflow1,Q20 Reach Gain Confluence.Inflow1,Q37 Reach Gain Confluence.Inflow1,Q46 Reach Gain Confluence.Inflow1,Q53 Reach Gain Confluence.Inflow1,Q57 Reach Gain Confluence.Inflow1,Q68 Sewage Outfall Confluence.Inflow1,Q8 Reach Gain Confluence.Inflow1,Q81 Reach Gain Confluence.Inflow1,Q82 Reach Gain Confluence.Inflow1,Smith And Morehouse and Weber River Confluence.Inflow1,Wells Confluence.Inflow1,Wheeler Creek and Ogden River Confluence.Inflow1,Willard Bay Releases and Weber River Confluence.Inflow1,Chalk Creek and Weber River Confluence.Inflow2,Davis Weber Canal Sources Confluence.Inflow2,East Canyon Creek and Weber River Confluence.Inflow2,Independent Streams Confluence.Inflow2,Lost Creek and Weber River Confluence.Inflow2,Ogden and Weber River Confluence.Inflow2,Q11 Reach Gain Confluence.Inflow2,Q20 Reach Gain Confluence.Inflow2,Q37 Reach Gain Confluence.Inflow2,Q46 Reach Gain Confluence.Inflow2,Q53 Reach Gain Confluence.Inflow2,Q57 Reach Gain Confluence.Inflow2,Q68 Sewage Outfall Confluence.Inflow2,Q8 Reach Gain Confluence.Inflow2,Q81 Reach Gain Confluence.Inflow2,Q82 Reach Gain Confluence.Inflow2,Smith And Morehouse and Weber River Confluence.Inflow2,Wells Confluence.Inflow2,Wheeler Creek and Ogden River Confluence.Inflow2,Willard Bay Releases and Weber River Confluence.Inflow2,Chalk Creek and Weber River Confluence.Outflow,Davis Weber Canal Sources Confluence.Outflow,East Canyon Creek and Weber River Confluence.Outflow,Independent Streams Confluence.Outflow,Lost Creek and Weber River Confluence.Outflow,Ogden and Weber River Confluence.Outflow,Q11 Reach Gain Confluence.Outflow,Q20 Reach Gain Confluence.Outflow,Q37 Reach Gain Confluence.Outflow,Q46 Reach Gain Confluence.Outflow,Q53 Reach Gain Confluence.Outflow,Q57 Reach Gain Confluence.Outflow,Q68 Sewage Outfall Confluence.Outflow,Q8 Reach Gain Confluence.Outflow,Q81 Reach Gain Confluence.Outflow,Q82 Reach Gain Confluence.Outflow,Smith And Morehouse and Weber River Confluence.Outflow,Wells Confluence.Outflow,Wheeler Creek and Ogden River Confluence.Outflow,Willard Bay Releases and Weber River Confluence.Outflow,WBWCD ASR.Inflow,WBWCD ASR.Outflow,WBWCD ASR.Percolation,WBWCD ASR.Pumped Flow,WBWCD ASR.Storage
9/1/1986,7405.169054,50350.53357,13181.92275,19458.10466,25550.32221,1000,30917.68266,187797.2805,NaN,NaN,26656.7542,18494.27816,1592.448676,2030,2159,1568,1204,4233,1056,2080,288,14140,13200,2471.922167,5848,4806,16400,3248,4779.5,1881,4131,0,1592.448676,2030,2159,1568,1204,4233,1056,2080,288,14140,13200,5072,5848,4806,16400,3248,4779.5,1881,4131,0,6048.856133,13200,15756.32882,13896.69281,19989.32882,5005.349805,3000,19651.86133,20761.67863,14141.69961,1494.439796,0,6027.5,966.0163439,13345.82984,3528.633507,4138.465019,13036.69281,13067.74004,16400,1243.485425,0,5005.349805,243.3071852,0,8340.480036,3048.856133,337.4674893,6704.713796,8194.650195,977.4823715,0,2000,3421.662615,3054.170159,2498.866493,450,860,78.73999619,3528.633507,7292.341558,13200,20761.67863,14140,19989.32882,13345.82984,6048.856133,19989.32882,27466.39242,22336.3498,2471.922167,0,8027.5,4387.678959,16400,6027.5,4588.465019,13896.69281,13146.48004,19928.63351,NaN,NaN,0,NaN,NaN
10/1/1986,7911.865752,52672.19814,21326.90061,20601.51908,27281.75522,2100.232915,30952.14891,181771.5536,NaN,NaN,27908.91153,20235.15856,1777.718906,81.2,127,19.6,0,0,0,0,0,5050,5775,0,1032,267,3075,232,7260,1197,486,0,1777.718906,81.2,127,19.6,0,0,0,0,0,5050,5775,0,1032,267,3075,232,7260,1197,486,0,6332.24514,5775,450,4820.560273,0,540.9964621,3000,0,750,1421.590258,600,1929.273207,5492,3552.301407,1140.996462,3519.895644,4961.220313,3730.560273,730.8911016,3551.346231,1894.395556,0,300,229.4397271,450,600,3332.24514,0,4402.150531,5380.406204,1329.273207,0,2000,1983.085256,2410.349769,1972.104356,450,1090,136.1088984,3043.549413,8226.640696,5775,750,5050,450,1140.996462,6332.24514,0,5152.150531,6801.996462,1929.273207,1929.273207,7492,5535.386663,3551.346231,5492,5411.220313,4820.560273,867,6594.895644,NaN,NaN,0,NaN,NaN
11/1/1986,8229.250063,55714.89585,28684.67754,21263.2826,29232.46026,3123.420638,33050.94829,185366.3465,NaN,NaN,30009.02112,22185.86359,1458.905053,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,8954,1026,243,0,1458.905053,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,8954,1026,243,0,5464.166489,0,3329.657891,2783.066311,2879.657891,10798.52512,3000,0,3629.657891,6495.811671,600,1965.413259,6954,3086.727478,11574.79292,6954,4095.632531,853.0663114,600,6954,1893.61044,0,300,246.9336886,450,776.2678024,2464.166489,2879.657891,3719.220092,4545.713446,1365.413259,733.3861217,2000,2955.970233,0,0,450,1930,176.2678024,0,7357.776929,0,3629.657891,3030,3329.657891,11574.79292,5464.166489,2879.657891,7348.877983,11041.52512,1965.413259,2698.799381,8954,6042.697711,11574.79292,6954,4545.632531,2783.066311,776.2678024,6954,NaN,NaN,0,NaN,NaN
12/1/1986,8350,59112.87673,36099.75082,22074.67753,31016.93063,4042.775445,34497.49228,193092.5451,NaN,NaN,31455.56511,23970.33397,1242.692448,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,3569.5,735.3,243,0,1242.692448,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,3569.5,735.3,243,0,5822.120141,0,2130.737551,2824.539759,1680.737551,9280.962727,3000,0,2430.737551,5037.192013,600,2046.543987,1569.5,2778.865774,10030.99864,1569.5,3486.515427,1064.539759,600,1569.5,1592.953141,0,300,205.4602406,450,750.0359148,2822.120141,1680.737551,3670.994221,4486.770714,1446.543987,0,2000,3619.1151,0,0,535.0427949,1760,150.0359148,0,7415.073282,0,2430.737551,3030,2130.737551,10030.99864,5822.120141,1680.737551,6101.731772,9523.962727,2046.543987,2046.543987,3569.5,6397.980874,10030.99864,1569.5,4021.558222,2824.539759,750.0359148,1569.5,NaN,NaN,0,NaN,NaN
1/1/1987,8350,61260,42932.51055,22510,32712.36289,4892.645339,35962.18724,207585.2062,NaN,NaN,32920.26007,25665.76623,1077.623548,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,1210,684,0,0,1077.623548,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,1210,684,0,0,5395.069021,0,3457.494025,1816.527857,2832.496487,10545.6565,3776.43773,0,3757.494025,6247.576818,600,2064.694964,3168.919146,2514.454945,11303.53764,0,2922.624927,1026.527857,600,0,1437.690709,0,300,203.4721434,624.9975385,757.8811405,1618.631291,2832.496487,3516.610649,4298.079683,1464.694964,0,2000,3409.106058,3873.123401,3168.919146,669.4535656,790,157.8811405,0,6832.75973,0,3757.494025,2020,3457.494025,11303.53764,5395.069021,2832.496487,7274.104675,10545.6565,2064.694964,2064.694964,5168.919146,5923.561003,15176.66104,3168.919146,3592.078493,1816.527857,757.8811405,0,NaN,NaN,0,NaN,NaN
2/1/1987,8350,61260,51168.47099,22510,34618.46993,5732.221218,37921.25019,222363.9181,NaN,NaN,34879.32302,27571.87327,952.7266127,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1149.5,684,0,0,952.7266127,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1149.5,684,0,0,6757.62586,0,3964.303893,2832.06696,2881.056723,13785.77352,5323.294457,0,4264.303893,7387.328398,600,2559.062946,620.3463869,2223.028763,14704.51073,0,2692.316409,2112.06696,600,0,1478.334574,0,300,197.9330403,1083.247169,918.7372044,1434.331403,2881.056723,5235.091466,6398.445125,1959.062946,0,2000,3100.265694,758.2011396,620.3463869,483.4389669,720,318.7372044,0,8235.960434,0,4264.303893,3030,3964.303893,14704.51073,6757.62586,2881.056723,9499.395358,13785.77352,2559.062946,2559.062946,2620.346387,5323.294457,15462.71187,620.3463869,3175.755376,2832.06696,918.7372044,0,NaN,NaN,0,NaN,NaN
3/1/1987,8350,61260,63448.09305,22510,38010.97098,7022.806933,48610.80197,227302.1195,NaN,NaN,45568.8748,30964.37431,1176.644397,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1210,684,0,0,1176.644397,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1210,684,0,0,10094.43375,0,6347.681754,2789.643968,5129.371224,21751.63673,8154.8452,0,6647.681754,12273.15731,600,3863.625248,1745.71607,2745.503592,22915.63462,0,3412.444419,2129.643968,600,0,2185.188313,0,300,240.3560319,1218.31053,1163.997892,1939.588546,5129.371224,7755.119524,9478.479418,3263.625248,7425.926533,2000,5409.341608,2133.652975,1745.71607,509.70357,660,563.9978917,0,12279.62206,0,6647.681754,3030,6347.681754,22915.63462,10094.43375,5129.371224,14402.80128,21751.63673,3863.625248,11289.55178,3745.71607,8154.8452,25049.28759,1745.71607,3922.147989,2789.643968,1163.997892,0,NaN,NaN,0,NaN,NaN
4/1/1987,8350,61260,73940,22510,48758.79995,7870,90478.163,227302.9322,NaN,NaN,46478.163,19958.79995,0,0,0,0,0,249,66,130,0,5050,1650,0,344,267,1025,0,6594.5,684,0,0,0,0,0,0,0,249,66,130,0,5050,1650,0,344,267,1025,0,6594.5,684,0,0,35806.14437,1650,80997.25441,4746.608737,74413.42911,122386.1724,21726.28245,35087.19085,81167.25441,99024.6327,7919.615884,20646.35644,63886.55406,15802.08791,124415.6863,63886.55406,11821.69113,2606.608737,256,64911.55406,9856.895425,0,170,303.3912634,6832.825307,2029.513901,14079.86192,39326.23825,20463.98702,25011.53969,12726.74056,21956.05516,2000,6054.092831,0,0,3980.396785,2140,2040.513901,0,45663.0398,1650,81167.25441,5050,81246.25441,124415.6863,35806.14437,74413.42911,101631.2414,124036.1724,20646.35644,42602.4116,65886.55406,21856.18075,124415.6863,63886.55406,15802.08791,4746.608737,2296.513901,64911.55406,NaN,NaN,0,NaN,NaN
5/1/1987,8350,61260,73940,20889.71746,51200,7870,96964.53946,227304.0506,NaN,NaN,59439.59,22400,8018.40868,10962,1905,1862,1548,4482,1320,2600,216,9090,10725,5072,3784,4005,13325,3944,9256.5,1539,3159,0,8018.40868,10962,1905,1862,1548,4482,1320,2600,216,9090,10725,5072,3784,4005,13325,3944,9256.5,1539,3159,0,7896.506194,10725,21505.67768,8680.688817,25987.67768,49547.325,7896.506194,14360.62799,21555.35143,36430.36069,7689.201582,3671.169181,11200.5,7719.200254,50147.325,11200.5,19059.52229,7000.688817,3299.011068,24525.5,8617.121798,0,49.67374694,409.3111832,0,600,0,11627.04969,22091.69808,27000.96431,1053.967599,10432.62296,2000,3615.300247,0,0,7640.08665,1680,1305.988932,0,16513.62799,10725,21555.35143,9090,25987.67768,50147.325,7896.506194,25987.67768,43647.0495,63431.325,8743.169181,14103.79214,13200.5,11334.5005,50147.325,11200.5,26699.60893,8680.688817,4605,24525.5,NaN,NaN,0,NaN,NaN
6/1/1987,751.0000047,54936.1797,49826.55849,18950.10325,38401.00446,1000,74113.3748,215124.6177,NaN,NaN,41238.72053,18883.85781,1820.978065,11800.90242,2921,2352,1806,5727,632.7943115,3250,504,14140,14025,6836.779196,5848,5340,22550,4872,6715.5,2223,4617,0,1820.978065,13804,2921,2352,1806,5727,1650,3250,504,14140,14025,7291,5848,5340,22550,4872,6715.5,2223,4617,0,3000,14025,22116.21694,13603.33796,27843.21694,9304.283439,3000,24246.43261,31420.50038,23225.56688,6836.779196,0,6587.5,0,19976.42757,4481.849832,4661.706225,11553.33796,16012.14413,22550,0,0,9304.283439,536.6620437,0,10672.14413,0,3596.784326,3862.404459,4720.716561,0,0,5000,632.7943115,2573.572428,2105.650168,8960.174259,2050,0,4481.849832,3000,14025,31420.50038,14140,27843.21694,19976.42757,3000,27843.21694,35282.90484,27946.28344,6836.779196,0,11587.5,632.7943115,22550,6587.5,13621.88048,13603.33796,16012.14413,27031.84983,NaN,NaN,0,NaN,NaN
7/1/1987,751,49468.82601,20287.08061,17132.72055,26786.15671,1000,44936.04635,199093.1491,NaN,NaN,26913.21127,16846.51551,1887.436029,4360.318214,2921,2058,2236,5229,1320,2600,414,20200,18975,2514.228644,8944,6141,22550,5800,4900.5,3078,6075,0,1887.436029,8932,2921,2058,2236,5229,1320,2600,414,20200,18975,7639.7,8944,6141,22550,5800,4900.5,3078,6075,0,3621.393988,18975,26060.06545,19907.09047,31289.06545,9591.436239,3000,31289.06545,35651.50169,25257.87248,1685.537379,0,5700.5,0,23350,5700.5,5513.862403,17657.09047,19766.26158,23350,757.980637,0,9591.436239,292.9095297,0,13758.56376,621.3939882,0,7677.461259,9383.563761,828.6912647,761.8662508,5000,2336.865979,0,0,733.89184,2250,133.3021764,4900.5,4379.374625,18975,35651.50169,20200,31289.06545,23350,3621.393988,31289.06545,43328.96295,34641.43624,2514.228644,761.8662508,10700.5,2336.865979,23350,5700.5,6247.754243,19907.09047,19899.56376,28250.5,NaN,NaN,0,NaN,NaN
8/1/1987,751,44513.82453,10.00000028,16116.8545,16450.50751,1000,12243.8253,184419.2836,NaN,NaN,8541.654375,15326.15168,1758.651282,4065.282858,2667,1960,1806,4980,1188,2340,378,19190,18150,2504.994271,8600,5874,23575,5104,4900.5,2736,5346,0,1758.651282,4872,2667,1960,1806,4980,1188,2340,378,19190,18150,6657,8600,5874,23575,5104,4900.5,2736,5346,0,4592.698743,18150,19212.41687,18924.51661,24192.41687,4275.609928,3000,23611.64496,28022.54949,18431.74255,1683.444687,0,5004.5,0,21954.03071,4268.383203,5175.216431,16854.51661,23459.52362,22853.72902,894.5073815,0,8810.132622,265.483389,6.75011E-12,17678.42078,1592.698743,580.7719056,7641.709673,9339.867378,821.5495838,52.62737019,5000,2366.090663,899.6983076,736.1167972,648.7177088,2070,92.89715893,4989.654186,5487.206125,18150,28022.54949,19190,24192.41687,21954.03071,4592.698743,24192.41687,35664.25916,27771.60993,2504.994271,52.62737019,10004.5,2366.090663,22853.72902,5004.5,5823.93414,18924.51661,23552.42078,27843.3832,NaN,NaN,0,NaN,NaN
9/1/1987,793.5767369,34179.31105,9.999999988,15410.0552,15222.77479,1000,99.99999987,152791.4783,NaN,NaN,52.57981057,14126.00047,1251.659412,2030,2159,1568,1204,4233,1056,2080,288,14140,13200,2159.989553,5848,4806,16400,3248,4779.5,1881,4131,0,1251.659412,2030,2159,1568,1204,4233,1056,2080,288,14140,13200,5072,5848,4806,16400,3248,4779.5,1881,4131,0,11805.25407,1320,6845.893594,13905.67183,11078.89359,2478.50673,10236.51804,11078.89359,6845.893594,0,1492.753168,0,6027.5,829.5835863,3912.351731,3911.747516,3661.242998,13045.67183,6170.969929,6498.271433,842.5218763,11880,0,234.3281724,0,1433.845,1568.736029,0,6487.778234,7929.50673,667.2363845,0,2000,2510.130449,2585.919703,2115.752484,450,860,68.8750715,25693.47608,12647.77595,13200,6845.893594,14140,11078.89359,3912.351731,11805.25407,11078.89359,13333.67183,7929.50673,2159.989553,0,8027.5,3339.714035,6498.271433,6027.5,4111.242998,13905.67183,6239.845,32191.74752,NaN,NaN,0,NaN,NaN
10/1/1987,789.8699801,34763.37864,4666.011992,15468.57834,16178.49861,2071.07432,100,146143.5381,NaN,NaN,760.2768788,15084.35091,1002.512452,81.2,127,19.6,0,0,0,0,0,5050,5775,0,732.5189919,0,3075,232,7260,1197,486,0,1002.512452,81.2,127,19.6,0,0,0,0,0,5050,5775,0,1032,267,3075,232,7260,1197,486,0,3823.207943,577.5,1117.529559,4868.068308,667.5295593,5466.658484,3000,0,1417.529559,1640.275006,600,1270.042929,5492,2257.995721,6066.658484,3683.252899,3067.900456,3778.068308,534.5611129,8277.349385,867.7534061,5197.5,300,181.9316924,450,600,823.2079429,667.5295593,4000.813755,4889.883478,670.0429288,0,2000,1522.068893,2210.690901,1808.747101,273.8077171,1090,65.43888706,3678.403514,4690.961349,5775,1417.529559,5050,1117.529559,6066.658484,3823.207943,667.5295593,5418.343314,6530.158484,1270.042929,1270.042929,7492,3780.064614,8277.349385,5492,3341.708174,4868.068308,600,11955.7529,NaN,NaN,0,NaN,NaN
11/1/1987,789.8699801,36593.26465,9920.285101,15585.01312,17404.10139,2994.461086,1562.742546,149145.6383,NaN,NaN,1562.742546,16309.95369,958.9842682,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,8954,1026,243,0,958.9842682,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,8954,1026,243,0,4199.46628,0,1516.770636,2790.123679,1066.770636,6890.183966,3000,0,1816.770636,3736.088611,600,1296.11714,6954,2237.629959,7568.652077,5417.948313,2919.518747,860.1236787,600,5417.948313,1054.806829,0,300,239.8763213,450,678.4681109,1199.46628,1066.770636,2779.441654,3397.095355,696.1171396,766.6254066,2000,2592.256049,1877.396506,1536.051687,277.0954806,1930,78.46811092,0,5254.273109,0,1816.770636,3030,1516.770636,7568.652077,4199.46628,1066.770636,4596.21229,7133.183966,1296.11714,2062.742546,8954,4829.886008,9446.048583,6954,3196.614227,2790.123679,678.4681109,5417.948313,NaN,NaN,0,NaN,NaN
12/1/1987,789.8699801,39081.83177,14467.9305,15856.51166,18704.05894,3837.098528,3087.687785,158604.1995,NaN,NaN,3087.687785,17609.91124,899.6934533,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,3569.5,735.3,243,0,899.6934533,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,3569.5,735.3,243,0,3498.179851,0,2060.834762,2780.946293,1610.834762,7691.019565,3000,0,2360.834762,4307.247463,600,1611.589514,1569.5,2099.284724,8373.827295,44.20973741,2692.698477,1020.946293,600,44.20973741,1049.465548,0,300,249.0537074,450,682.8077299,498.1798512,1610.834762,2967.358993,3626.772103,1011.589514,513.3557248,2000,3389.282393,1864.243654,1525.290263,306.2797006,1760,82.80772991,0,4547.645399,0,2360.834762,3030,2060.834762,8373.827295,3498.179851,1610.834762,5328.193755,7934.019565,1611.589514,2124.945239,3569.5,5488.567117,10238.07095,1569.5,2998.978178,2780.946293,682.8077299,44.20973741,NaN,NaN,0,NaN,NaN
1/1/1988,789.8699801,41106.20209,19108.80544,16110.91403,19987.45694,4592.653326,5164.492169,169126.7386,NaN,NaN,5164.492169,18893.30924,821.796188,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,1210,684,0,0,821.796188,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,1210,684,0,0,3687.899245,0,2274.819056,1779.664171,1824.819056,7798.092075,3000,0,2574.819056,4380.976621,600,1617.353069,2237.527276,1917.524439,8471.78348,0,2578.08867,989.6641711,600,0,952.975698,0,300,240.3358289,450,673.6914051,687.8992447,1824.819056,2795.821735,3417.115454,1017.353069,1059.451316,2000,3106.845879,2734.75556,2237.527276,161.2319569,790,73.69140511,0,4640.874943,0,2574.819056,2020,2274.819056,8471.78348,3687.899245,1824.819056,5370.640792,7798.092075,1617.353069,2676.804384,4237.527276,5024.370318,11206.53904,2237.527276,2739.320627,1779.664171,673.6914051,0,NaN,NaN,0,NaN,NaN
2/1/1988,789.8699801,42626.65781,23765.2322,16235.06594,21170.30088,5141.549006,7510.045186,178390.5865,NaN,NaN,7510.045186,20076.15319,728.6807259,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1149.5,684,0,0,728.6807259,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1149.5,684,0,0,3806.391782,0,1512.007256,2840.058504,1062.007256,4062.916191,3000,0,1812.007256,1658.884099,600,1121.860228,4324.03508,1700.255027,4662.916191,1.80418E-12,2228.391105,2120.058504,600,1.80418E-12,850.0349723,0,300,189.9414959,450,600,806.3917816,1062.007256,1966.935348,2404.032092,521.8602284,1823.692788,2000,2820.200695,5284.931765,4324.03508,200.5446474,720,0,0,4656.426754,0,1812.007256,3030,1512.007256,4662.916191,3806.391782,1062.007256,3778.942604,4062.916191,1121.860228,2945.553017,6324.03508,4520.455722,9947.847956,4324.03508,2428.935753,2840.058504,600,1.80418E-12,NaN,NaN,0,NaN,NaN
3/1/1988,789.8699801,46207.48489,28012.12006,16558.54312,23251.80341,5792.483502,14632.90584,196342.1372,NaN,NaN,14632.90584,22157.65571,833.1970371,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1210,684,0,0,833.1970371,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1210,684,0,0,3130.937111,0,2946.31521,2788.011837,2496.31521,12745.21348,3000,0,3246.31521,6350.412921,600,2208.873776,4313.574485,1944.12642,13561.775,0,2624.853765,2128.011837,600,0,1115.950751,0,300,241.9881631,450,816.5615206,130.9371107,2496.31521,5232.109548,6394.800559,1608.873776,5513.986879,2000,4636.700659,5272.146593,4313.574485,152.4696918,660,216.5615206,0,4246.887862,0,3246.31521,3030,2946.31521,13561.775,3130.937111,2496.31521,8478.424758,12745.21348,2208.873776,7722.860654,6313.574485,6580.827079,18833.92159,4313.574485,2777.323457,2788.011837,816.5615206,0,NaN,NaN,0,NaN,NaN
4/1/1988,1787.05625,55425.23879,35568.09697,17484.40666,29620.31991,7870,33979.2086,227302.0977,NaN,NaN,100,3090,0,0,0,0,0,249,66,130,0,5050,1650,0,344,267,1025,0,6594.5,684,0,0,0,0,0,0,0,249,66,130,0,5050,1650,0,344,267,1025,0,6594.5,684,0,0,3000,1650,9528.632809,4770.247266,9327.632809,39708.27513,3000,0,9698.632809,22498.83586,2803.38226,6481.919212,4594.5,6945.746273,40852.15842,4594.5,6495.746273,2630.247266,256,5619.5,4612.621631,0,170,279.7527336,450,1143.883291,0,9327.632809,15430.45031,18859.43927,3678.536952,13540.28502,2000,5395.356511,0,0,450,2140,1154.883291,0,7612.621631,1650,9698.632809,5050,9777.632809,40852.15842,3000,9327.632809,25129.08312,41358.27513,6481.919212,20022.20423,6594.5,12341.10278,40852.15842,4594.5,6945.746273,4770.247266,1410.883291,5619.5,NaN,NaN,0,NaN,NaN
5/1/1988,8350.000004,59450.52477,44262.23974,15874.93771,31691.46145,7870,38242.00848,227302.1591,NaN,NaN,797.3958536,2889.199197,0,10962,1905,1862,1548,4482,1320,2600,216,9090,10725,5072,3784,4005,13325,3944,9256.5,1539,3159,0,0,10962,1905,1862,1548,4482,1320,2600,216,9090,10725,5072,3784,4005,13325,3944,9256.5,1539,3159,0,3000,10725,4613.024384,8682.552813,9095.024384,30302.33742,3000,0,4613.024384,18450.8112,6922.111749,2166.58562,11200.5,7368.564901,30902.33742,11200.5,17687.36842,7002.552813,3385.780948,24525.5,7767.991568,0,0,407.4471873,0,600,0,9095.024384,21056.33963,25735.52622,316.4738714,9585.088028,2000,3086.955105,0,0,643.1964794,1680,1219.219052,0,10767.99157,10725,4613.024384,9090,9095.024384,30902.33742,3000,9095.024384,25669.36402,44186.33742,7238.58562,11751.67365,13200.5,10455.52001,30902.33742,11200.5,18330.5649,8682.552813,4605,24525.5,NaN,NaN,0,NaN,NaN
6/1/1988,3338.43474,53134.09779,23414.93174,13957.55185,20367.52693,1000,25771.89338,205057.3186,NaN,NaN,0,140,0,13804,2921,2352,1806,5727,1650,3250,504,14140,14025,6836.779196,5848,5340,22550,4872,6715.5,2223,4617,0,0,13804,2921,2352,1806,5727,1650,3250,504,14140,14025,7291,5848,5340,22550,4872,6715.5,2223,4617,0,3000,14025,19570.05883,13598.77425,25297.05883,7906.406515,3000,21120.02448,27476.46534,20429.81303,6836.779196,0,6587.5,440.198517,8606.406515,3896.027065,7074.491016,11548.77425,6040,11895.98455,0,0,7906.406515,541.225746,0,700,0,4177.03435,5006.121943,6118.593485,0,0,5000,1209.801483,3289.578031,2691.472935,7169.707501,2050,0,14550.04252,3000,14025,27476.46534,14140,25297.05883,8606.406515,3000,25297.05883,32482.58728,26548.40651,6836.779196,0,11587.5,1650,11895.98455,6587.5,14244.19852,13598.77425,6040,26446.02707,NaN,NaN,0,NaN,NaN
