,RES1 Smith And Morehouse.Storage,RES2 Rockport.Storage,RES3 Echo.Storage,RES4 Lost Creek.Storage,RES5 East Canyon.Storage,RES6 Causey.Storage,RES7 Pineview.Storage,RES8 Willard Bay.Storage,RES9 Gravel Pit.Storage,RES10 Chalk Creek.Storage,Protected Pools.Pineview,Protected Pools.East Canyon,Weber Provo Diversion:SA1 Weber Provo Canal.Diversion,Oakley Diversion:SA2 Oakley to Wanship.Diversion,Wanship Diversion:SA3 Wanship to Echo.Diversion,Echo to Devils Slide Diversion:SA4 Echo to Devils Slide.Diversion,Lost Creek Diversion:SA5 Lost Creek.Diversion,Devils Slide to Stoddard Diversion:SA6 Devils Slide to Stodard.Diversion,Park City Diversion:SA7 Park City.Diversion,East Canyon Diversion:SA8 East Canyon.Diversion,Stoddard To Gateway Diversion:SA9 Stoddard To Gateway.Diversion,Gateway Canal Diversion:SA10 Gateway Canal.Diversion,Davis Weber Canal Diversion:SA11 Davis Weber Canal.Diversion,Weber Basin Project Ogden Valley:SA12 Weber Basin Project Ogden Valley.Diversion,Ogden Brigham and S Ogden Highline Canals:SA13 Ogden Brigham and S Ogden Highline Canals.Diversion,Ogden River Below Pineview Diversion:SA14 Ogden River Below Pineview.Diversion,Slaterville Diversion:SA15 Slaterville.Diversion,Warren Canal Diversion:SA16 Warren Canal.Diversion,Ogden Bay Bird Refuge Diversion:SA17 Ogden Bay Bird Refuge.Diversion,GSL Minerals Diversion:SA18 GSL Minerals.Diversion,Gateway To Slaterville Diversion:SA19 Gateway To Slaterville.Diversion,Additional WB Demand Diversion:SA20 Additional WB Demand.Diversion,Weber Provo Diversion:SA1 Weber Provo Canal.Diversion Requested,Oakley Diversion:SA2 Oakley to Wanship.Diversion Requested,Wanship Diversion:SA3 Wanship to Echo.Diversion Requested,Echo to Devils Slide Diversion:SA4 Echo to Devils Slide.Diversion Requested,Lost Creek Diversion:SA5 Lost Creek.Diversion Requested,Devils Slide to Stoddard Diversion:SA6 Devils Slide to Stodard.Diversion Requested,Park City Diversion:SA7 Park City.Diversion Requested,East Canyon Diversion:SA8 East Canyon.Diversion Requested,Stoddard To Gateway Diversion:SA9 Stoddard To Gateway.Diversion Requested,Gateway Canal Diversion:SA10 Gateway Canal.Diversion Requested,Davis Weber Canal Diversion:SA11 Davis Weber Canal.Diversion Requested,Weber Basin Project Ogden Valley:SA12 Weber Basin Project Ogden Valley.Diversion Requested,Ogden Brigham and S Ogden Highline Canals:SA13 Ogden Brigham and S Ogden Highline Canals.Diversion Requested,Ogden River Below Pineview Diversion:SA14 Ogden River Below Pineview.Diversion Requested,Slaterville Diversion:SA15 Slaterville.Diversion Requested,Warren Canal Diversion:SA16 Warren Canal.Diversion Requested,Ogden Bay Bird Refuge Diversion:SA17 Ogden Bay Bird Refuge.Diversion Requested,GSL Minerals Diversion:SA18 GSL Minerals.Diversion Requested,Gateway To Slaterville Diversion:SA19 Gateway To Slaterville.Diversion Requested,Additional WB Demand Diversion:SA20 Additional WB Demand.Diversion Requested,Chalk Creek and Weber River Confluence.Inflow1,Davis Weber Canal Sources Confluence.Inflow1,East Canyon Creek and Weber River Confluence.Inflow1,Independent Streams Confluence.Inflow1,Lost Creek and Weber River Confluence.Inflow1,Ogden and Weber River Confluence.Inflow1,Q11 Reach Gain Confluence.Inflow1,Q20 Reach Gain Confluence.Inflow1,Q37 Reach Gain Confluence.Inflow1,Q46 Reach Gain Confluence.Inflow1,Q53 Reach Gain Confluence.Inflow1,Q57 Reach Gain Confluence.Inflow1,Q68 Sewage Outfall Confluence.Inflow1,Q8 Reach Gain Confluence.Inflow1,Q81 Reach Gain Confluence.Inflow1,Q82 Reach Gain Confluence.Inflow1,Smith And Morehouse and Weber River Confluence.Inflow1,Wells Confluence.Inflow1,Wheeler Creek and Ogden River Confluence.Inflow1,Willard Bay Releases and Weber River Confluence.Inflow1,Chalk Creek and Weber River Confluence.Inflow2,Davis Weber Canal Sources Confluence.Inflow2,East Canyon Creek and Weber River Confluence.Inflow2,Independent Streams Confluence.Inflow2,Lost Creek and Weber River Confluence.Inflow2,Ogden and Weber River Confluence.Inflow2,Q11 Reach Gain Confluence.Inflow2,Q20 Reach Gain Confluence.Inflow2,Q37 Reach Gain Confluence.Inflow2,Q46 Reach Gain Confluence.Inflow2,Q53 Reach Gain Confluence.Inflow2,Q57 Reach Gain Confluence.Inflow2,Q68 Sewage Outfall Confluence.Inflow2,Q8 Reach Gain Confluence.Inflow2,Q81 Reach Gain Confluence.Inflow2,Q82 Reach Gain Confluence.Inflow2,Smith And Morehouse and Weber River Confluence.Inflow2,Wells Confluence.Inflow2,Wheeler Creek and Ogden River Confluence.Inflow2,Willard Bay Releases and Weber River Confluence.Inflow2,Chalk Creek and Weber River Confluence.Outflow,Davis Weber Canal Sources Confluence.Outflow,East Canyon Creek and Weber River Confluence.Outflow,Independent Streams Confluence.Outflow,Lost Creek and Weber River Confluence.Outflow,Ogden and Weber River Confluence.Outflow,Q11 Reach Gain Confluence.Outflow,Q20 Reach Gain Confluence.Outflow,Q37 Reach Gain Confluence.Outflow,Q46 Reach Gain Confluence.Outflow,Q53 Reach Gain Confluence.Outflow,Q57 Reach Gain Confluence.Outflow,Q68 Sewage Outfall Confluence.Outflow,Q8 Reach Gain Confluence.Outflow,Q81 Reach Gain Confluence.Outflow,Q82 Reach Gain Confluence.Outflow,Smith And Morehouse and Weber River Confluence.Outflow,Wells Confluence.Outflow,Wheeler Creek and Ogden River Confluence.Outflow,Willard Bay Releases and Weber River Confluence.Outflow,WBWCD ASR.Inflow,WBWCD ASR.Outflow,WBWCD ASR.Percolation,WBWCD ASR.Pumped Flow,WBWCD ASR.Storage
2/1/1997,7087.585345,61260,57271.31515,22510,37759.21597,6142.163832,20868.34027,243888.5219,NaN,NaN,20868.34027,28138.5782,1203.180197,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1149.5,684,0,0,1203.180197,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1149.5,684,0,0,8007.368991,0,5683.805937,2823.133473,4914.512749,23632.79806,5871.084381,0,5983.805937,12769.12898,600,4165.664955,0,2457.743166,24973.59911,0,3210.923363,2103.133473,600,0,2180.690192,0,300,206.866527,769.2931877,1340.801055,2136.28461,4914.512749,8888.456518,10863.66908,3565.664955,0,2000,3413.341215,0,0,450,720,740.801055,0,10188.05918,0,5983.805937,3030,5683.805937,24973.59911,8007.368991,4914.512749,14872.26245,23632.79806,4165.664955,4165.664955,2000,5871.084381,24973.59911,0,3660.923363,2823.133473,1340.801055,0,NaN,NaN,0,NaN,NaN
3/1/1997,8350,61260,73940,22510,51200,7870,98916.97271,247302,NaN,NaN,98916.97271,41579.36223,5990.30667,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1210,684,0,0,5990.30667,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1210,684,0,0,61622.38701,0,119850.1547,2785.639846,111476.0306,236735.9487,30960.42978,64247.3239,131203.854,177524.1947,10469.64536,40195.66754,181953.4792,12714.96758,243441.0825,181953.4792,14451.09506,2125.639846,600,181953.4792,19293.62174,0,11353.6993,244.3601538,8374.124104,6705.133748,30661.95723,47228.70668,48445.98056,59211.75402,29726.02219,38452.9649,2000,18245.46221,0,0,4254.179182,660,6105.133748,0,80916.00876,0,131203.854,3030,119850.1547,243441.0825,61622.38701,111476.0306,179649.8345,236735.9487,40195.66754,78648.63244,183953.4792,30960.42978,243441.0825,181953.4792,18705.27425,2785.639846,6705.133748,181953.4792,NaN,NaN,0,NaN,NaN
4/1/1997,8350,61260,73940,22510,51200,7870,110150,247302,NaN,NaN,66150,22400,0,0,0,0,0,249,66,130,0,5050,1650,0,344,267,1025,0,6594.5,684,0,0,0,0,0,0,0,249,66,130,0,5050,1650,0,344,267,1025,0,6594.5,684,0,0,119710.0693,1650,318863.992,4629.810382,293114.5737,430353.3987,48149.47411,148290.9827,345872.474,383261.9944,22888.41124,67542.27458,483520.2133,39267.14753,544049.3455,483520.2133,27723.35074,2489.810382,108699.1953,484545.2133,28668.21344,0,27008.48196,420.1896177,25998.41831,113695.9468,71560.5952,144823.591,39879.33078,48741.40429,44653.86334,52902.24496,2000,9012.224873,0,0,11543.79679,2140,5263.751565,0,148378.2827,1650,345872.474,5050,319112.992,544049.3455,119710.0693,293114.5737,385751.8048,432003.3987,67542.27458,120444.5195,485520.2133,48279.3724,544049.3455,483520.2133,39267.14753,4629.810382,113962.9468,484545.2133,NaN,NaN,0,NaN,NaN
5/1/1997,8350,61260,73940,22510,51200,7870,110150,247302,NaN,NaN,66150,22400,26954.97436,10962,1905,1862,1548,4482,1320,2600,216,9090,10725,5072,3784,4005,13325,3944,9256.5,1539,3159,0,26954.97436,10962,1905,1862,1548,4482,1320,2600,216,9090,10725,5072,3784,4005,13325,3944,9256.5,1539,3159,0,97359.12818,10725,244248.7591,8557.108845,223529.7952,362696.4361,73217.76983,138138.8019,265240.888,311442.4747,38680.86439,63672.11405,392967.4065,51904.52017,467780.0098,392967.4065,66880.32764,6877.108845,104223.4076,406292.4065,42932.67377,0,20992.12887,532.8911547,25200.96384,105083.5737,24141.35835,85390.9933,53294.69564,65137.96134,30063.24966,44910.09352,2000,24751.24396,0,0,22941.1669,1680,4865.166146,0,140291.8019,10725,265240.888,9090,248730.7591,467780.0098,97359.12818,223529.7952,318535.5836,376580.4361,68744.11405,108582.2076,394967.4065,76655.76414,467780.0098,392967.4065,89821.49453,8557.108845,109088.5737,406292.4065,NaN,NaN,0,NaN,NaN
6/1/1997,8350,61260,73940,21348.96481,50516.2282,5490.697857,91268.3649,235707.0194,NaN,NaN,55176.51641,21715.07976,8853.482387,13804,2921,2352,1806,5727,1650,3250,504,14140,14025,7291,5848,5340,22550,4872,6715.5,2223,4617,0,8853.482387,13804,2921,2352,1806,5727,1650,3250,504,14140,14025,7291,5848,5340,22550,4872,6715.5,2223,4617,0,7896.549133,14025,11413.28255,13499.67148,17140.28255,7680.136913,7234.555929,9138.563791,11413.28255,11547.7477,5429.048855,0,6587.5,6789.16557,19253.6205,3890.462231,22230.26072,11449.67148,16274.7005,22550,4161.464658,0,3.73278E-12,640.3285176,3.73278E-12,11573.48359,661.993204,8001.71876,12088.13663,14774.38921,1861.951145,4316.659214,5000,5431.729258,3296.379496,2697.037769,7216.387233,2050,638.783095,3890.462231,12058.01379,14025,11413.28255,14140,17140.28255,19253.6205,7896.549133,17140.28255,23501.41918,26322.13691,7291,4316.659214,11587.5,12220.89483,22550,6587.5,29446.64796,13499.67148,16913.48359,26440.46223,NaN,NaN,0,NaN,NaN
7/1/1997,5150.531489,56508.77983,49204.23075,19661.56239,40906.31185,1000.000002,60500.18945,219662.6944,NaN,NaN,39190.56598,19947.14712,2495.114042,8932,2921,2058,2236,5229,1320,2600,414,20200,18975,7528.381957,8944,6141,22550,5800,4900.5,3078,6075,0,2495.114042,8932,2921,2058,2236,5229,1320,2600,414,20200,18975,7639.7,8944,6141,22550,5800,4900.5,3078,6075,0,3867.778504,18975,22865.71054,19848.3699,28094.71054,7866.837354,3000,27113.11848,30732.5479,21808.67471,6588.76698,0,5700.5,0,23350,5700.5,7033.322969,17598.3699,21429.44994,23350,1344.514984,0,7866.837354,351.630099,0,15483.16265,867.7785039,981.5920639,9088.496711,11108.16265,939.6149772,1006.483128,5000,3093.475738,0,0,4393.791073,2250,194.712703,4900.5,5212.293488,18975,30732.5479,20200,28094.71054,23350,3867.778504,28094.71054,39821.04461,32916.83735,7528.381957,1006.483128,10700.5,3093.475738,23350,5700.5,11427.11404,19848.3699,21624.16265,28250.5,NaN,NaN,0,NaN,NaN
8/1/1997,5552.431981,53379.44399,31055.58072,19335.10902,33378.53418,1000,29778.19686,205729.6324,NaN,NaN,22782.30819,18971.16062,2291.115734,4872,2667,1960,1806,4980,1188,2340,378,19190,18150,3325.780168,8600,5874,23575,5104,4900.5,2736,5346,0,2291.115734,4872,2667,1960,1806,4980,1188,2340,378,19190,18150,6657,8600,5874,23575,5104,4900.5,2736,5346,0,5717.653371,18150,19554.17385,18845.53746,24534.17385,6547.550017,3000,23050.754,26101.72387,18441.10003,2100.66899,0,5004.5,0,22633.74262,4234.380329,6696.120433,16775.53746,21812.43324,23575,1682.896644,0,6547.550017,344.4625428,0,16086.19261,2717.653371,1483.419846,9492.913623,11602.44998,1225.111178,594.347195,5000,4235.826236,941.2573754,770.1196708,466.9953002,2070,147.7593721,4234.380329,7400.550015,18150,26101.72387,19190,24534.17385,22633.74262,5717.653371,24534.17385,35594.63749,30043.55002,3325.780168,594.347195,10004.5,4235.826236,23575,5004.5,7163.115734,18845.53746,21960.19261,27809.38033,NaN,NaN,0,NaN,NaN
9/1/1997,7891.059819,54625.34938,27069.76115,19179.31906,30331.71444,1000,11565.2612,197637.0778,NaN,NaN,15191.339,19182.98186,2449.190417,2030,2159,1568,1204,4233,1056,2080,288,14140,13200,3659.706833,5848,4806,16400,3248,4779.5,1881,4131,0,2449.190417,2030,2159,1568,1204,4233,1056,2080,288,14140,13200,5072,5848,4806,16400,3248,4779.5,1881,4131,0,10606.59253,13200,12497.66569,13841.25802,16730.66569,3243.574219,3000,15310.55522,15741.23991,10618.14844,1685.056793,0,6027.5,1309.007308,11645.67594,2137.598495,5338.197725,12981.25802,13091.76425,16400,2529.780769,0,3243.574219,298.7419758,0,8402.10172,7606.592534,1420.110474,8146.166549,9956.425782,1974.65004,1037.261723,2000,6419.379639,4754.324061,3889.901505,450,860,116.3374668,2137.598495,13136.3733,13200,15741.23991,14140,16730.66569,11645.67594,10606.59253,16730.66569,23887.40646,20574.57422,3659.706833,1037.261723,8027.5,7728.386948,16400,6027.5,5788.197725,13841.25802,13208.10172,18537.5985,NaN,NaN,0,NaN,NaN
10/1/1997,8350,56932.44921,35102.44872,20295.16756,32038.59465,2099.48776,11635.20619,191575.9626,NaN,NaN,12797.65481,20896.55623,1757.908313,81.2,127,19.6,0,0,0,0,0,5050,5775,0,1032,267,3075,232,7260,1197,486,0,1757.908313,81.2,127,19.6,0,0,0,0,0,5050,5775,0,1032,267,3075,232,7260,1197,486,0,6268.126075,5775,450,4821.774352,0,516.9906929,3000,0,750,1410.119918,600,1912.426415,5492,3553.62787,1116.990693,3524.070279,4912.836057,3731.774352,732.6970912,3522.23813,1868.159462,0,300,228.2256475,450,600,3268.126075,0,4391.89427,5367.870775,1312.426415,0,2000,1971.303869,2405.247437,1967.929721,479.9001272,1090,134.3029088,3076.832149,8136.285538,5775,750,5050,450,1116.990693,6268.126075,0,5141.89427,6777.990693,1912.426415,1912.426415,7492,5524.931739,3522.23813,5492,5392.736184,4821.774352,867,6599.070279,NaN,NaN,0,NaN,NaN
11/1/1997,8350,60765.87018,43110.90717,21125.61884,34213.59718,3153.547136,13930.75844,196409.984,NaN,NaN,13930.75844,23071.55877,1613.546663,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,8954,1026,243,0,1613.546663,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,8954,1026,243,0,5855.379023,0,3890.442345,2780.88324,3440.442345,12007.50099,3000,0,4190.442345,7349.482955,600,2172.448119,6954,3764.942213,12814.02139,6954,4459.442428,850.8832403,600,6954,2153.07943,0,300,249.1167597,450,806.520399,2855.379023,3440.442345,4009.92385,4901.018039,1572.448119,723.1041397,2000,3068.478752,0,0,919.0464478,1930,206.520399,0,8008.458453,0,4190.442345,3030,3890.442345,12814.02139,5855.379023,3440.442345,8200.366196,12250.50099,2172.448119,2895.552259,8954,6833.420965,12814.02139,6954,5378.488876,2780.88324,806.520399,6954,NaN,NaN,0,NaN,NaN
12/1/1997,8350,61260,54312.45773,22042.54926,36092.77702,4087.898162,15462.32455,204460.1159,NaN,NaN,15462.32455,24950.73861,1309.739698,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,3569.5,735.3,243,0,1309.739698,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,3569.5,735.3,243,0,9502.359935,0,2144.401702,2833.061132,1694.401702,9591.754653,6225.970802,0,2444.401702,5179.876907,600,2131.566107,1569.5,3056.059296,10354.9319,1569.5,3641.68569,1073.061132,600,1569.5,1699.190622,0,300,196.9388684,450,763.1772506,3276.389132,1694.401702,3808.536337,4654.877745,1531.566107,0,2000,3664.041329,0,0,724.1133047,1760,163.1772506,0,11201.55056,0,2444.401702,3030,2144.401702,10354.9319,9502.359935,1694.401702,6252.938039,9834.754653,2131.566107,2131.566107,3569.5,6720.100625,10354.9319,1569.5,4365.798995,2833.061132,763.1772506,1569.5,NaN,NaN,0,NaN,NaN
1/1/1998,8350,61260,64196.24433,22510,37949.11535,4974.599632,17101.71379,220541.698,NaN,NaN,17101.71379,26807.07694,1177.528284,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,1210,684,0,0,1177.528284,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,1210,684,0,0,8256.806819,0,3957.871761,1830.923724,3226.010876,11657.14897,6274.709559,0,4257.871761,7015.038455,600,2239.389234,3532.642787,2747.565995,12447.90756,0,3057.171927,1040.923724,600,0,1626.979786,0,300,189.076276,731.8608848,790.7585985,1982.09726,3226.010876,3798.090418,4642.110511,1639.389234,0,2000,3527.143564,4317.674517,3532.642787,867.9223515,790,190.7585985,0,9883.786605,0,4257.871761,2020,3957.871761,12447.90756,8256.806819,3226.010876,8055.962179,11657.14897,2239.389234,2239.389234,5532.642787,6274.709559,16765.58208,3532.642787,3925.094279,1830.923724,790.7585985,0,NaN,NaN,0,NaN,NaN
2/1/1998,8350,61260,73138.93112,22510,40103.46413,5913.944127,19554.06016,237986.3097,NaN,NaN,19554.06016,28961.42572,1029.624688,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1149.5,684,0,0,1029.624688,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1149.5,684,0,0,7248.704289,0,4763.3806,2829.324064,3505.399376,17080.28603,5598.848517,0,5063.3806,9310.859806,600,3052.346375,0,2402.457606,18128.6117,0,2851.547018,2109.324064,600,0,1693.982498,0,300,200.6759355,1257.981223,1048.325679,1649.855772,3505.399376,6356.803271,7769.42622,2452.346375,0,2000,3196.390911,0,0,580.5352764,720,448.3256788,0,8942.686787,0,5063.3806,3030,4763.3806,18128.6117,7248.704289,3505.399376,11420.18387,17080.28603,3052.346375,3052.346375,2000,5598.848517,18128.6117,0,3432.082294,2829.324064,1048.325679,0,NaN,NaN,0,NaN,NaN
3/1/1998,8350,61260,73940,22510,51200,7870,75516.35572,247302,NaN,NaN,75516.35572,40057.96159,4401.912362,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1210,684,0,0,4401.912362,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1210,684,0,0,45764.94882,0,98309.92627,2777.158531,92247.36375,181600.919,24501.58823,58701.2445,105195.3138,138413.399,6917.499508,28044.66106,125013.008,10271.12884,186500.6113,125013.008,10808.60233,2117.158531,600,125013.008,13737.36455,0,6885.387533,252.841469,6062.562522,4899.692277,21263.3606,33546.11925,35335.24369,43187.52007,21127.16156,28517.63449,2000,14230.45938,0,0,3864.438876,660,4299.692277,0,59502.31338,0,105195.3138,3030,98309.92627,186500.6113,45764.94882,92247.36375,140530.5575,181600.919,28044.66106,56562.29556,127013.008,24501.58823,186500.6113,125013.008,14673.04121,2777.158531,4899.692277,125013.008,NaN,NaN,0,NaN,NaN
4/1/1998,8350,61260,73940,22510,51200,7870,110150,247302,NaN,NaN,66150,22400,0,0,0,0,0,249,66,130,0,5050,1650,0,344,267,1025,0,6594.5,684,0,0,0,0,0,0,0,249,66,130,0,5050,1650,0,344,267,1025,0,6594.5,684,0,0,101532.4081,1650,270199.1612,4647.515849,248539.6864,370005.105,42417.02181,126185.3144,293920.0263,327521.678,19977.54658,57854.22593,383126.5814,34028.09452,443655.7136,383126.5814,24172.981,2507.515849,69317.20213,384151.5814,24740.2063,0,23720.86506,402.4841513,21908.47484,73650.60859,59115.38632,122354.372,36109.16757,44133.42703,37876.67935,46598.7592,2000,8518.825583,0,0,9855.113519,2140,4600.406458,0,126272.6144,1650,293920.0263,5050,270448.1612,443655.7136,101532.4081,248539.6864,330029.1939,371655.105,57854.22593,104452.9851,385126.5814,42546.9201,443655.7136,383126.5814,34028.09452,4647.515849,73917.60859,384151.5814,NaN,NaN,0,NaN,NaN
5/1/1998,8350,61260,73940,22510,51200,7870,110150,247302,NaN,NaN,66150,22400,20186.13001,10962,1905,1862,1548,4482,1320,2600,216,9090,10725,5072,3784,4005,13325,3944,9256.5,1539,3159,0,20186.13001,10962,1905,1862,1548,4482,1320,2600,216,9090,10725,5072,3784,4005,13325,3944,9256.5,1539,3159,0,63658.54832,10725,163221.8822,8583.19934,152137.4153,252690.4108,50028.51163,92552.88022,177830.8843,213849.9116,27943.84832,42612.34092,248824.071,36110.55002,323636.6743,248824.071,49786.85917,6903.19934,71300.62208,262149.071,31047.3319,0,14609.0021,506.8006597,15566.46687,70946.26346,13630.03669,59584.53512,43138.22663,52724.49921,19740.4926,33047.08116,2000,17355.95593,0,0,17471.82085,1680,3650.641385,0,94705.88022,10725,177830.8843,9090,167703.8822,323636.6743,63658.54832,152137.4153,220969.1109,266574.4108,47684.34092,75659.42208,250824.071,53466.50594,323636.6743,248824.071,67258.68002,8583.19934,74951.26346,262149.071,NaN,NaN,0,NaN,NaN
6/1/1998,8350,61260,73940,21903.98992,51200,7045.520844,103903.7611,236486.1141,NaN,NaN,66150,22400,10630.68875,13804,2921,2352,1806,5727,1650,3250,504,14140,14025,7291,5848,5340,22550,4872,6715.5,2223,4617,0,10630.68875,13804,2921,2352,1806,5727,1650,3250,504,14140,14025,7291,5848,5340,22550,4872,6715.5,2223,4617,0,13538.96848,14025,19690.47995,13490.23582,25417.47995,19991.61265,12574.35993,16772.24251,19833.46729,21724.20301,5398.849623,0,6587.5,10935.98041,20591.61265,4141.906169,26670.06557,11440.23582,5054.521529,23580.67178,6152.724035,0,142.9873472,649.7641842,0,600,964.6085509,8645.237435,13834.97153,16909.40965,1892.150377,5762.168187,5000,6624.71842,2989.059127,2445.593831,8700.603582,2050,885.4784708,3111.23439,19691.69251,14025,19833.46729,14140,25417.47995,20591.61265,13538.96848,25417.47995,33668.43882,38633.61265,7291,5762.168187,11587.5,17560.69883,23580.67178,6587.5,35370.66915,13490.23582,5940,26691.90617,NaN,NaN,0,NaN,NaN
7/1/1998,7181.82516,57178.57519,54034.87063,20313.54149,42747.8115,2761.136417,72491.06588,220441.397,NaN,NaN,49446.58172,20982.07941,3367.778583,8932,2921,2058,2236,5229,1320,2600,414,20200,18975,7639.7,8944,6141,22550,5800,4900.5,3078,6075,0,3367.778583,8932,2921,2058,2236,5229,1320,2600,414,20200,18975,7639.7,8944,6141,22550,5800,4900.5,3078,6075,0,4111.310569,18975,21358.58059,19816.03223,26587.58059,7055.7016,3000,23216.91904,28414.28219,20186.4032,6687.87676,0,5700.5,0,23350,5700.5,9215.365648,17566.03223,22176.05619,23350,2052.281081,0,7055.7016,383.9677739,0,16294.2984,1111.310569,3370.661545,9752.153237,11919.2984,951.82324,1222.544179,5000,3765.242983,0,0,3084.412935,2250,259.2422071,4900.5,6163.59165,18975,28414.28219,20200,26587.58059,23350,4111.310569,26587.58059,38166.43543,32105.7016,7639.7,1222.544179,10700.5,3765.242983,23350,5700.5,12299.77858,19816.03223,22435.2984,28250.5,NaN,NaN,0,NaN,NaN
8/1/1998,7610.486645,54215.46841,36180.01643,20026.43861,35328.39643,1000.000001,41592.06388,206503.7342,NaN,NaN,32852.05932,20029.79878,2329.981104,4872,2667,1960,1806,4980,1188,2340,378,19190,18150,5114.728957,8600,5874,23575,5104,4900.5,2736,5346,0,2329.981104,4872,2667,1960,1806,4980,1188,2340,378,19190,18150,6657,8600,5874,23575,5104,4900.5,2736,5346,0,5785.397076,18150,19403.73062,18842.16769,24383.73062,6466.659615,3000,22839.66455,25870.39024,18279.31923,3867.572763,0,5004.5,55.15236966,22638.82572,4238.539227,6807.133474,16772.16769,21895.24033,23575,1732.37262,0,6466.659615,347.8323115,0,16172.16611,2785.397076,1544.066072,9559.096679,11683.34039,1247.156195,633.4133555,5000,4350.955514,936.1742777,765.9607727,450,2070,150.9257822,4238.539227,7517.769696,18150,25870.39024,19190,24383.73062,22638.82572,5785.397076,24383.73062,35429.48692,29962.65961,5114.728957,633.4133555,10004.5,4406.107884,23575,5004.5,7257.133474,18842.16769,22046.16611,27813.53923,NaN,NaN,0,NaN,NaN
9/1/1998,8350.000001,53034.24035,25375.49416,19560.48728,30766.60342,1000,21819.9099,197458.802,NaN,NaN,23722.30452,19384.00544,1695.312506,2030,2159,1568,1204,4233,1056,2080,288,14140,13200,2884.378079,5848,4806,16400,3248,4779.5,1881,4131,0,1695.312506,2030,2159,1568,1204,4233,1056,2080,288,14140,13200,5072,5848,4806,16400,3248,4779.5,1881,4131,0,6927.657955,13200,13718.22232,13863.57594,17951.22232,3902.605508,3000,17447.06674,17620.82783,11936.21102,1680.864574,0,6027.5,1146.43751,12809.54284,3089.85323,4282.509713,13003.57594,13621.11977,16400,1533.159845,0,3902.605508,276.4240567,0,8906.937329,3927.657955,504.1555841,7606.95913,9297.394492,1203.513505,94.17467041,2000,4153.707282,3590.457163,2937.64677,589.2403028,860,91.81755622,3089.85323,8460.8178,13200,17620.82783,14140,17951.22232,12809.54284,6927.657955,17951.22232,25227.78696,21233.60551,2884.378079,94.17467041,8027.5,5300.144792,16400,6027.5,4871.750016,13863.57594,13712.93733,19489.85323,NaN,NaN,0,NaN,NaN
10/1/1998,8350,55282.56325,32602.54183,20426.90458,32293.32962,2092.818712,21691.62586,191099.8697,NaN,NaN,22870.81823,20918.29634,1580.60591,81.2,127,19.6,0,0,0,0,0,5050,5775,0,1032,267,3075,232,7260,1197,486,0,1580.60591,81.2,127,19.6,0,0,0,0,0,5050,5775,0,1032,267,3075,232,7260,1197,486,0,5694.268203,5775,450,4832.640218,0,302.1419623,3000,0,750,1307.461763,600,1761.64966,5492,3598.760457,902.1419623,3561.432757,4479.802817,3742.640218,748.8604795,3261.724149,1633.3496,0,300,217.3597824,450,600,2694.268203,0,4300.101981,5255.680199,1161.64966,0,2000,1865.861881,2359.582186,1930.567243,780.7635494,1090,118.1395205,3374.708608,7327.617802,5775,750,5050,450,902.1419623,5694.268203,0,5050.101981,6563.141962,1761.64966,1761.64966,7492,5464.622338,3261.724149,5492,5260.566367,4832.640218,867,6636.432757,NaN,NaN,0,NaN,NaN
11/1/1998,8350,58852.08367,40248.22598,21163.30741,34343.27963,3129.666223,23877.48253,195242.9844,NaN,NaN,23877.48253,22968.24635,1527.329366,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,8954,1026,243,0,1527.329366,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,8954,1026,243,0,5637.2664,0,3577.788333,2782.100367,3127.788333,11333.46099,3000,0,3877.788333,6873.535825,600,2057.020027,6954,3563.76852,12123.11466,6954,4256.60759,852.1003674,600,6954,2008.417751,0,300,247.8996326,450,789.6536766,2637.2664,3127.788333,3847.847859,4702.925161,1457.020027,728.8366505,2000,3005.751906,0,0,834.4902959,1930,189.6536766,0,7645.684151,0,3877.788333,3030,3577.788333,12123.11466,5637.2664,3127.788333,7725.636192,11576.46099,2057.020027,2785.856678,8954,6569.520426,12123.11466,6954,5091.097886,2782.100367,789.6536766,6954,NaN,NaN,0,NaN,NaN
