,RES1 Smith And Morehouse.Storage,RES2 Rockport.Storage,RES3 Echo.Storage,RES4 Lost Creek.Storage,RES5 East Canyon.Storage,RES6 Causey.Storage,RES7 Pineview.Storage,RES8 Willard Bay.Storage,RES9 Gravel Pit.Storage,RES10 Chalk Creek.Storage,Protected Pools.Pineview,Protected Pools.East Canyon,Oakley Diversion:SA1 Weber Provo Diversion Canal.Diversion,Oakley Diversion:SA2 Oakley to Wanship.Diversion,Wanship Diversion:SA3 Wanship to Echo.Diversion,Echo to Devils Slide Diversion:SA4 Echo to Devils Slide.Diversion,Lost Creek Diversion:SA5 Lost Creek.Diversion,Devils Slide to Stoddard Diversion:SA6 Devils Slide to Stodard.Diversion,Park City Diversion:SA7 Park City.Diversion,East Canyon Diversion:SA8 East Canyon.Diversion,Stoddard To Gateway Diversion:SA9 Stoddard To Gateway.Diversion,Gateway Canal Diversion:SA10 Gateway Canal.Diversion,Davis Weber Canal Diversion:SA11 Davis Weber Canal.Diversion,Weber Basin Project Ogden Valley:SA12 Weber Basin Project Ogden Valley.Diversion,Ogden Brigham and S Ogden Highline Canals:SA13 Ogden Brigham and S Ogden Highline Canals.Diversion,Ogden River Below Pineview Diversion:SA14 Ogden River Below Pineview.Diversion,Slaterville Diversion:SA15 Slaterville.Diversion,Warren Canal Diversion:SA16 Warren Canal.Diversion,Ogden Bay Bird Refuge Diversion:SA17 Ogden Bay Bird Refuge.Diversion,GSL Minerals Diversion:SA18 GSL Minerals.Diversion,Gateway To Slaterville Diversion:SA19 Gateway To Slaterville.Diversion,Additional WB Demand Diversion:SA20 Additional WB Demand.Diversion,Oakley Diversion:SA1 Weber Provo Diversion Canal.Diversion Requested,Oakley Diversion:SA2 Oakley to Wanship.Diversion Requested,Wanship Diversion:SA3 Wanship to Echo.Diversion Requested,Echo to Devils Slide Diversion:SA4 Echo to Devils Slide.Diversion Requested,Lost Creek Diversion:SA5 Lost Creek.Diversion Requested,Devils Slide to Stoddard Diversion:SA6 Devils Slide to Stodard.Diversion Requested,Park City Diversion:SA7 Park City.Diversion Requested,East Canyon Diversion:SA8 East Canyon.Diversion Requested,Stoddard To Gateway Diversion:SA9 Stoddard To Gateway.Diversion Requested,Gateway Canal Diversion:SA10 Gateway Canal.Diversion Requested,Davis Weber Canal Diversion:SA11 Davis Weber Canal.Diversion Requested,Weber Basin Project Ogden Valley:SA12 Weber Basin Project Ogden Valley.Diversion Requested,Ogden Brigham and S Ogden Highline Canals:SA13 Ogden Brigham and S Ogden Highline Canals.Diversion Requested,Ogden River Below Pineview Diversion:SA14 Ogden River Below Pineview.Diversion Requested,Slaterville Diversion:SA15 Slaterville.Diversion Requested,Warren Canal Diversion:SA16 Warren Canal.Diversion Requested,Ogden Bay Bird Refuge Diversion:SA17 Ogden Bay Bird Refuge.Diversion Requested,GSL Minerals Diversion:SA18 GSL Minerals.Diversion Requested,Gateway To Slaterville Diversion:SA19 Gateway To Slaterville.Diversion Requested,Additional WB Demand Diversion:SA20 Additional WB Demand.Diversion Requested,Chalk Creek and Weber River Confluence.Inflow1,Davis Weber Canal Sources Confluence.Inflow1,East Canyon Creek and Weber River Confluence.Inflow1,Independent Streams Confluence.Inflow1,Lost Creek and Weber River Confluence.Inflow1,Ogden and Weber River Confluence.Inflow1,Q11 Reach Gain Confluence.Inflow1,Q20 Reach Gain Confluence.Inflow1,Q37 Reach Gain Confluence.Inflow1,Q46 Reach Gain Confluence.Inflow1,Q53 Reach Gain Confluence.Inflow1,Q57 Reach Gain Confluence.Inflow1,Q68 Sewage Outfall Confluence.Inflow1,Q8 Reach Gain Confluence.Inflow1,Q81 Reach Gain Confluence.Inflow1,Q82 Reach Gain Confluence.Inflow1,Smith And Morehouse and Weber River Confluence.Inflow1,Wells Confluence.Inflow1,Wheeler Creek and Ogden River Confluence.Inflow1,Willard Bay Releases and Weber River Confluence.Inflow1,Chalk Creek and Weber River Confluence.Inflow2,Davis Weber Canal Sources Confluence.Inflow2,East Canyon Creek and Weber River Confluence.Inflow2,Independent Streams Confluence.Inflow2,Lost Creek and Weber River Confluence.Inflow2,Ogden and Weber River Confluence.Inflow2,Q11 Reach Gain Confluence.Inflow2,Q20 Reach Gain Confluence.Inflow2,Q37 Reach Gain Confluence.Inflow2,Q46 Reach Gain Confluence.Inflow2,Q53 Reach Gain Confluence.Inflow2,Q57 Reach Gain Confluence.Inflow2,Q68 Sewage Outfall Confluence.Inflow2,Q8 Reach Gain Confluence.Inflow2,Q81 Reach Gain Confluence.Inflow2,Q82 Reach Gain Confluence.Inflow2,Smith And Morehouse and Weber River Confluence.Inflow2,Wells Confluence.Inflow2,Wheeler Creek and Ogden River Confluence.Inflow2,Willard Bay Releases and Weber River Confluence.Inflow2,Chalk Creek and Weber River Confluence.Outflow,Davis Weber Canal Sources Confluence.Outflow,East Canyon Creek and Weber River Confluence.Outflow,Independent Streams Confluence.Outflow,Lost Creek and Weber River Confluence.Outflow,Ogden and Weber River Confluence.Outflow,Q11 Reach Gain Confluence.Outflow,Q20 Reach Gain Confluence.Outflow,Q37 Reach Gain Confluence.Outflow,Q46 Reach Gain Confluence.Outflow,Q53 Reach Gain Confluence.Outflow,Q57 Reach Gain Confluence.Outflow,Q68 Sewage Outfall Confluence.Outflow,Q8 Reach Gain Confluence.Outflow,Q81 Reach Gain Confluence.Outflow,Q82 Reach Gain Confluence.Outflow,Smith And Morehouse and Weber River Confluence.Outflow,Wells Confluence.Outflow,Wheeler Creek and Ogden River Confluence.Outflow,Willard Bay Releases and Weber River Confluence.Outflow,WBWCD ASR.Inflow,WBWCD ASR.Outflow,WBWCD ASR.Percolation,WBWCD ASR.Pumped Flow,WBWCD ASR.Storage
11/1/1986,8350,47524.07505,45951.66446,22510,47962.99279,6233.805998,22524.58274,206792.7738,NaN,NaN,19309.91607,29598.60324,1725,0,0,0,0,0,0,0,0,5091,0,0,0,0,0,0,8954,1026,243,0,1725,0,0,0,0,0,0,0,0,5091,0,0,0,0,0,0,8954,1026,243,0,5651.417792,0,5246.638998,5057,3844.611047,13903.62734,3000,0,5546.638998,7696.783751,600,2290,6954,4025,14651.62734,6954,4721.647582,3127,600,6954,2826,0,300,34,1402.027951,748,2651.417792,3844.611047,5277.144753,6449.843587,1690,403.9892968,2000,3149.565918,0,0,1028.352418,1930,148,0,8477.417792,0,5546.638998,5091,5246.638998,14651.62734,5651.417792,3844.611047,10823.78375,14146.62734,2290,2693.989297,8954,7174.565918,14651.62734,6954,5750,5057,748,6954,0,0,0,0,18447.29339
12/1/1986,8350,51428.16496,54439.37253,22510,50124.99279,7143.805998,24264.58274,213603.4623,NaN,NaN,21049.91607,31760.60324,1371,0,0,0,0,0,0,0,0,5091,0,0,0,0,0,0,3569.5,735.3,243,0,1371,0,0,0,0,0,0,0,0,5091,0,0,0,0,0,0,3569.5,735.3,243,0,6529.708069,0,3170.243473,5067,1706.886479,8432.088503,3000,0,3470.243473,3993.573737,600,2340,1569.5,3199,9115.488503,1569.5,3783.462974,3307,600,1569.5,1958,0,300,24,1463.356995,683.4,3529.708069,1706.886479,3830.330263,4681.514766,1740,0,2000,3705.089907,0,0,786.5370263,1760,83.4,0,8487.708069,0,3470.243473,5091,3170.243473,9115.488503,6529.708069,1706.886479,7300.573737,8675.088503,2340,2340,3569.5,6904.089907,9115.488503,1569.5,4570,5067,683.4,1569.5,0,0,0,0,18447.29339
1/1/1987,8350,55077.10492,61637.53855,22510,51200,7813.805998,25954.58274,230864.145,NaN,NaN,22739.91607,32835.61045,1284,0,0,0,0,0,0,0,0,3394,0,0,0,0,0,0,1210,684,0,0,1284,0,0,0,0,0,0,0,0,3394,0,0,0,0,0,0,1210,684,0,0,5572.166023,0,4992.831413,3229,3645.391922,12000.27873,3000,0,6449.824204,7606.078741,600,2290,4331.212373,2996,12650.97873,0,3200.563028,2439,600,0,1626,0,1456.992792,165,1347.439491,650.7,2572.166023,3645.391922,3595.254536,4394.199989,1690,0,2000,3652.93996,5293.704011,4331.212373,1079.436972,790,50.7,0,7198.166023,0,6449.824204,3394,4992.831413,12650.97873,5572.166023,3645.391922,10045.07874,12000.27873,2290,2290,6331.212373,6648.93996,17944.68274,4331.212373,4280,3229,650.7,0,0,0,4479.183884,0,13968.1095
2/1/1987,8350,57630.71454,67910.58941,22510,51200,7870,28671.87132,245167.5218,NaN,NaN,25457.20465,32835.61045,1017,0,0,0,0,0,0,0,0,5091,0,0,0,0,0,0,1149.5,684,0,0,1017,0,0,0,0,0,0,0,0,5091,0,0,0,0,0,0,1149.5,684,0,0,4508.050857,0,4632.192734,4934,3402.898353,12845.23788,3000,0,7075.192734,7354.013048,1273.805998,2793.805998,1224.440936,2373,13490.83788,0,2825.405443,4214,600,0,1765,0,2443,157,1229.294381,645.6,1508.050857,3402.898353,4492.820314,5491.224828,1520,523.4825831,2000,3180.60962,1496.538922,1224.440936,564.594557,720,45.6,0,6273.050857,0,7075.192734,5091,4632.192734,13490.83788,4508.050857,3402.898353,11568.01305,12845.23788,2793.805998,3317.288582,3224.440936,5553.60962,14987.3768,1224.440936,3390,4934,645.6,0,0,0,0,0,13968.1095
3/1/1987,8350,61182,73940,22510,51200,7870,43356.54313,247302,NaN,NaN,40141.87647,32835.61045,1230,0,0,0,0,0,0,0,0,5091,0,0,0,0,0,0,1210,684,0,0,1230,0,0,0,0,0,0,0,0,5091,0,0,0,0,0,0,1210,684,0,0,7352.421863,0,12308.49591,4867,10861.96023,30005.91406,5531.49404,4639.011271,17201.49591,21009.33656,1440,4450,2420.549985,2870,30884.81406,0,3534.799049,4207,600,0,3316,0,4893,224,1446.535683,878.9,1820.927823,6222.948956,8014.840647,9795.916347,3010,10834.67181,2000,6212.7795,2958.449982,2420.549985,565.2009513,660,278.9,0,10668.42186,0,17201.49591,5091,12308.49591,30884.81406,7352.421863,10861.96023,25216.33656,30805.2529,4450,15284.67181,4420.549985,9082.7795,33843.26404,2420.549985,4100,4867,878.9,0,799.338843,0,0,0,14767.44835
4/1/1987,8350,61259.99999,73940,22510,51200,7870,83423.59627,247302,NaN,NaN,39423.59627,22400,1114.83871,0,0,0,0,249,66,130,0,8485,1650,0,344,267,1025,0,6594.5,684,0,0,1114.83871,0,0,0,0,249,66,130,0,8485,1650,0,344,267,1025,0,6594.5,684,0,0,28816.46697,1650,73029.09644,8125,67840.15816,85608.13168,18139.15308,35971.16697,79130.0052,79844.01129,5671.84,10621.84,42361.63516,11815.16129,86783.63168,35113.42409,9875.351971,5985,256,36138.42409,7242,0,6100.908759,360,5437.938284,1175.5,10677.31389,31868.99119,6699.006088,8187.674108,4950,30174.49099,2000,6531.866327,8858.924643,7248.211071,3054.648029,2140,1186.5,0,36058.46697,1650,79130.0052,8485,73278.09644,86783.63168,28816.46697,67840.15816,85829.01129,88031.6854,10621.84,40796.33099,44361.63516,18347.02762,95642.55632,42361.63516,12930,8125,1442.5,36138.42409,773.553719,0,0,0,15541.00207
5/1/1987,8350,52440.1291,73940,22510,51200,7870,102344.7852,247302,NaN,NaN,65335.59055,22400,9981,10962,1905,1862,1548,4482,1320,2600,216,15273,10725,5072,3784,4005,13325,3944,9256.5,1539,3159,0,9981,10962,1905,1862,1548,4482,1320,2600,216,15273,10725,5072,3784,4005,13325,3944,9256.5,1539,3159,0,26779.7143,10725,49889.73187,14919,53330.83083,59564.38818,23895.94619,32653.7143,51292.76107,54222.24575,5602.8,1870.8,11200.5,12298.58,60164.38818,1756.476635,24015.68483,13239,3815.4,15081.47663,8027,0,1403.029197,354,1040.901049,600,2883.768109,20677.11653,16384.48468,20025.48128,1340,25182.13504,2000,6206.360526,11542.69522,9444.023365,9225.895174,1680,789.6,0,34806.7143,10725,51292.76107,15273,54371.73187,60164.38818,26779.7143,53330.83083,67677.24575,74247.72703,6942.8,27052.93504,13200.5,18504.94053,71707.08341,11200.5,33241.58,14919,4605,15081.47663,799.338843,0,0,1.9286E-12,16340.34091
6/1/1987,6629.033539,47482.51291,57613.82923,20563.72103,47503.32133,3955.24329,72054.04764,234746.4144,NaN,NaN,38942.75016,21582.90693,5205,13804,2921,2352,1806,5727,1650,3250,504,23758,14025,7291,5848,5340,22550,4872,6715.5,2223,4617,0,5205,13804,2921,2352,1806,5727,1650,3250,504,23758,14025,7291,5848,5340,22550,4872,6715.5,2223,4617,0,3000,14025,19935.89544,23093,25662.89544,2112.238776,3000,19337.19833,22821.68794,10388.58499,5501,0,6587.5,3.73278E-12,20427.89389,4851.231366,13115.64682,21043,23446.55512,22550,2896,0,2885.792495,665,0,18315.65512,0,6325.697114,9113.89705,11139.20751,1790,0,5000,2982.604581,2122.106108,1736.268634,5893.353178,2050,209.1,4851.231366,5896,14025,22821.68794,23758,25662.89544,20427.89389,3000,25662.89544,31935.58499,21527.79249,7291,0,11587.5,2982.604581,22550,6587.5,19009,23093,23655.65512,27401.23137,773.553719,0,0,0,17113.89463
7/1/1987,2533.138597,42518.62066,8288.009414,18836.42512,33268.37055,1000.000001,51246.14329,221539.9126,NaN,NaN,33136.32796,20538.65774,2106,8932,2921,2058,2236,5229,1320,2600,414,33940,18975,5719.030129,8944,6141,22550,5800,4900.5,3078,6075,0,2106,8932,2921,2058,2236,5229,1320,2600,414,33940,18975,7639.7,8944,6141,22550,5800,4900.5,3078,6075,0,3759.117353,18975,46310.52691,33547,51539.52691,12427.90096,3000,51539.52691,59537.76671,32529.4796,5169.030129,0,5700.5,0,18103.48976,2062.446171,6060.367835,31297,11765.58881,22550,1029,0,13227.2398,393,0,5675.588806,759.117353,0,4702.71289,5747.760199,550,1156.358895,5000,2793.940172,4446.510236,3638.053829,4977.632165,2250,51,2062.446171,4788.117353,18975,59537.76671,33940,51539.52691,18103.48976,3759.117353,51539.52691,64240.4796,38277.2398,5719.030129,1156.358895,10700.5,2793.940172,22550,5700.5,11038,33547,11816.58881,24612.44617,799.338843,0,0,0,17913.23347
8/1/1987,1102.609587,12995.10342,10.00000028,16842.15425,19966.91691,1000,18466.80407,209455.849,NaN,NaN,14722.92595,19489.39515,1497,4872,2667,1960,1806,4980,1188,2340,378,32243,18150,2492.474824,8600,5874,23575,5104,4900.5,2736,5346,0,1497,4872,2667,1960,1806,4980,1188,2340,378,32243,18150,6657,8600,5874,23575,5104,4900.5,2736,5346,0,27521.75417,18150,31481.08684,31857,35661.74799,0,27215.29241,35417.48068,43728.66772,18392.91972,1832.474824,0,5004.5,0,17556.71406,1116.894052,4427.849202,29787,23406.41406,22308.23244,1699,0,12247.58088,386,799.338843,17556.71406,306.461757,244.2673188,4829.252006,5902.419118,660,0,5000,1883.450074,4751.518381,3887.605948,1941.150798,2070,24.3,2383.661613,29220.75417,18150,43728.66772,32243,36461.08684,17556.71406,27521.75417,35661.74799,48557.91972,24295.33884,2492.474824,0,10004.5,1883.450074,22308.23244,5004.5,6369,31857,23430.71406,24691.89405,799.338843,0,0,0,18712.57231
9/1/1987,1081.67246,2120.000009,9.999999988,4392.816763,18728.58481,1000,9.999998897,187280.4281,NaN,NaN,5454.40506,18286.46139,1086,2030,2159,1568,1204,4233,1056,2080,288,23758,13200,2280.721964,5848,4806,16400,3248,4779.5,1881,4131,0,1086,2030,2159,1568,1204,4233,1056,2080,288,23758,13200,5072,5848,4806,16400,3248,4779.5,1881,4131,0,11023.10194,1320,18050.19437,23461,10516.21958,463.0957651,10403.2441,10516.21958,18050.19437,3.73278E-12,1280.721964,0,6027.5,504,8155.797983,1559.060262,3429.262922,22601,12457.80222,13617.22433,1062,11880,0,297,11766.97479,7692.702218,619.8578404,0,4838.805626,5914.095765,1000,0,2000,2322.505596,5461.426346,4468.439738,190.737078,860,40.9,16221.83593,12085.10194,13200,18050.19437,23758,22283.19437,8155.797983,11023.10194,10516.21958,22889,5914.095765,2280.721964,0,8027.5,2826.505596,13617.22433,6027.5,3620,23461,12498.70222,29839.06026,0,0,0,0,18712.57231
10/1/1987,1077.505118,3203.201489,3138.306445,4680.199963,20018.1145,2115.999466,10.00000005,179274.5267,NaN,NaN,0,19578.72768,1155,81.2,127,19.6,0,0,0,0,0,8485,5775,0,1032,262.3999985,3075,232,7260,1197,486,0,1155,81.2,127,19.6,0,0,0,0,0,8485,5775,0,1032,267,3075,232,7260,1197,486,0,4382.449721,577.5,3127.611164,8288,2677.611164,3544.753021,3000,2226.097392,3427.611164,3.85721E-12,600,1570,5492,2613.8,4144.753021,3424.014833,3440.327313,7198,537.0999985,6672.290447,1004,5197.5,300,197,450,600,1382.449721,451.5137725,3770.388836,4608.253021,970,0,2000,1612.753451,2527.537426,2067.985167,409.6726875,1090,325.3,5024.224386,5386.449721,5775,3427.611164,8485,3127.611164,4144.753021,4382.449721,2677.611164,7198,4608.253021,1570,1570,7492,4226.553451,6672.290447,5492,3850,8288,862.3999985,11696.51483,0,0,0,9.64302E-13,18712.57231
11/1/1987,1077.505118,4880.091801,8182.262035,4742.110392,21457.1145,3285.999466,567.6446995,180574.244,NaN,NaN,567.6446995,21017.72768,909,0,0,0,0,0,0,0,0,5091,0,0,0,0,0,0,8954,1026,243,0,909,0,0,0,0,0,0,0,0,5091,0,0,0,0,0,0,8954,1026,243,0,3869.95559,0,1335.510233,4916,885.5102333,6425.753902,3000,0,1635.510233,2258.169884,600,1020,6954,2121,7679.353902,6233.836446,2801.925743,2986,600,6233.836446,1174,0,300,175,450,1253.6,869.9555904,885.5102333,3608.659651,4410.584018,420,137.6446995,2000,2555.890313,880.1998996,720.1635542,228.0742574,1930,653.6,0,5043.95559,0,1635.510233,5091,1335.510233,7679.353902,3869.95559,885.5102333,5244.169884,6668.753902,1020,1157.644699,8954,4676.890313,8559.553801,6954,3030,4916,1253.6,6233.836446,0,0,0,9.33195E-13,18712.57231
12/1/1987,1077.505118,7441.661237,12933.10707,5051.868564,22802.1145,3735.999466,2299.680145,187409.7237,NaN,NaN,2299.680145,22362.72768,924,0,0,0,0,0,0,0,0,5091,0,0,0,0,0,0,3569.5,735.3,243,0,924,0,0,0,0,0,0,0,0,5091,0,0,0,0,0,0,3569.5,735.3,243,0,3530.845032,0,2065.788408,4896,1615.788408,4345.615768,3000,0,2365.788408,1641.26072,600,1770,1953.379592,2156,5183.315768,0,2748.952137,3136,600,0,1220,0,300,195,450,837.7,530.8450316,1615.788408,2411.472312,2947.355048,1170,562.0354456,2000,3405.569436,2387.463945,1953.379592,331.047863,1760,237.7,0,4750.845032,0,2365.788408,5091,2065.788408,5183.315768,3530.845032,1615.788408,4777.26072,4588.615768,1770,2332.035446,3953.379592,5561.569436,7570.779713,1953.379592,3080,4896,837.7,0,0,0,0,0,18712.57231
1/1/1988,1152.686169,10034.78148,18587.61596,5561.151683,24248.1145,4275.999466,4245.841792,197920.9882,NaN,NaN,4245.841792,23808.72768,1005,0,0,0,0,0,0,0,0,3394,0,0,0,0,0,0,1210,684,0,0,1005,0,0,0,0,0,0,0,0,3394,0,0,0,0,0,0,1210,684,0,0,4541.50889,0,2996.439866,3106,2546.439866,5247.346564,3000,0,3296.439866,2900.54788,600,1820,4356.014683,2269.818948,5871.246564,0,2824.818948,2316,600,0,1113,0,300,288,450,623.9,1541.50889,2546.439866,1920.108014,2346.798684,1220,726.1616465,2000,3323.301293,5324.017946,4356.014683,450,790,23.9,0,5654.50889,0,3296.439866,3394,2996.439866,5871.246564,4541.50889,2546.439866,5216.54788,5247.346564,1820,2546.161646,6356.014683,5593.120241,11195.26451,4356.014683,3274.818948,3106,623.9,0,0,0,4611.823347,0,14100.74897
2/1/1988,1152.686169,12169.13711,24204.64054,6074.58916,25794.1145,4705.999466,6640.007953,206810.4483,NaN,NaN,6640.007953,25354.72768,900,0,0,0,0,0,0,0,0,5091,0,0,0,0,0,0,1149.5,684,0,0,900,0,0,0,0,0,0,0,0,5091,0,0,0,0,0,0,1149.5,684,0,0,4437.02458,0,2902.964433,4719,2452.964433,4443.146746,3000,0,3202.964433,1561.596474,600,1710,3685.756315,2100,5068.646746,0,2583.136945,3999,600,0,1180,0,300,372,450,625.5,1437.02458,2452.964433,2357.632041,2881.550272,1110,1284.166162,2000,3034.35563,4504.813273,3685.756315,416.863055,720,25.5,0,5617.02458,0,3202.964433,5091,2902.964433,5068.646746,4437.02458,2452.964433,5560.596474,4443.146746,1710,2994.166162,5685.756315,5134.35563,9573.460019,3685.756315,3000,4719,625.5,0,0,0,0,0,14100.74897
3/1/1988,1152.686169,16545.68981,29277.64054,6560.320875,28894.1145,5295.999466,15709.95685,225485.9208,NaN,NaN,15709.95685,28454.72768,879,0,0,0,0,0,0,0,0,5091,0,0,0,0,0,0,1210,684,0,0,879,0,0,0,0,0,0,0,0,5091,0,0,0,0,0,0,1210,684,0,0,3000,0,3649.399854,4701,3199.399854,14585.5406,3000,0,3949.399854,6872.815667,600,2370,3516.88321,2051,15260.0406,0,2729.888742,4041,600,0,2073,0,300,390,450,674.5,0,3199.399854,6964.415813,8512.063772,1770,7299.948892,2000,5325.552705,4298.412812,3516.88321,200.1112579,660,74.5,0,5073,0,3949.399854,5091,3649.399854,15260.0406,3000,3199.399854,10913.81567,15384.87944,2370,9669.948892,5516.88321,7376.552705,19558.45341,3516.88321,2930,4701,674.5,0,799.338843,0,0,0,14900.08781
4/1/1988,2042.559608,25081.02535,35905.26041,7407.141745,32340.5806,7870,36924.33996,247302,NaN,NaN,10,3540.580597,1114.83871,0,0,0,0,249,66,130,0,8485,1650,0,344,260,1025,0,6594.5,684,0,0,1114.83871,0,0,0,0,249,66,130,0,8485,1650,0,344,267,1025,0,6594.5,684,0,0,3000,1650,9253.607215,8161,9052.607215,22462.08582,3000,0,9423.607215,13069.97176,1528.732936,3948.732936,7175.903242,5605.287852,23062.08582,1.74974E-12,6270.126562,6021,523,1025,3685,0,170,324,450,600,0,9052.607215,9667.364545,11815.66778,2420,18211.78206,2000,6030.843676,8770.548407,7175.903242,450,2140,337,0,6685,1650,9423.607215,8485,9502.607215,23062.08582,3000,9052.607215,19090.97176,24885.63954,3948.732936,22160.515,9175.903242,11636.13153,31832.63422,7175.903242,6720.126562,8161,860,1025,773.553719,0,0,0,15673.64153
5/1/1988,8350.000004,34926.18493,44138.55665,6937.51435,32656.3211,7870,50533.31482,247302,NaN,NaN,13853.98866,3854.05885,1152,10962,1905,1862,1548,4482,1320,2600,216,15273,10725,5072,3784,4005,13325,3944,9256.5,1539,3159,0,1152,10962,1905,1862,1548,4482,1320,2600,216,15273,10725,5072,3784,4005,13325,3944,9256.5,1539,3159,0,3656.499175,10725,12043.26557,14813,16525.26557,17315.98468,3000,0,12043.26557,13681.54165,4902.800001,4150.800001,11200.5,11194.99518,17915.98468,1485.953076,21265.6161,13133,4151.4,14810.95308,6651,0,0,460,1.9286E-12,600,656.4991748,16525.26557,14987.27608,18317.78188,4320,17745.98174,2000,5016.575645,11873.33513,9714.546924,2043.379082,1680,453.6,0,10307.49917,10725,12043.26557,15273,16525.26557,17915.98468,3656.499175,16525.26557,27030.54165,31999.32352,9222.800001,21896.78174,13200.5,16211.57083,29789.31981,11200.5,23308.99518,14813,4605,14810.95308,799.338843,0,0,1.9286E-12,16472.98037
6/1/1988,8350,39348.74128,34305.014,5259.337222,30361.74808,3985.119917,33031.81029,222233.6333,NaN,NaN,0,1556.061472,1114.83871,13804,2921,2352,1806,5727,1650,3250,504,23758,14025,7291,5848,5340,22550,4872,6715.5,2223,4617,0,1114.83871,13804,2921,2352,1806,5727,1650,3250,504,23758,14025,7291,5848,5340,22550,4872,6715.5,2223,4617,0,3000,14025,14241.09913,23287,19968.09913,9.33195E-13,3000,12658.51981,14241.09913,4612.053693,5491,0,6587.5,8156.201302,8614.313123,5166.833844,17455.00842,21237,13820.81312,10350.68287,2586,0,0,471,0,8614.313123,0,7309.57932,12111.95457,14803.50003,1800,2835.476069,5000,4148.604334,1736.369747,1420.666156,5620.031595,2050,133.5,17366.15097,5586,14025,14241.09913,23758,19968.09913,8614.313123,3000,19968.09913,26353.05369,19415.55372,7291,2835.476069,11587.5,12304.80564,10350.68287,6587.5,23075.04001,23287,13954.31312,27716.83384,773.553719,0,0,0,17246.53409
7/1/1988,4418.355946,29627.52355,10.00000077,2566.267662,13384.91182,1000.000001,18117.74262,196546.6054,NaN,NaN,60.09303207,0,1152,8932,2921,2058,2236,5229,1320,2600,414,33940,18975,5188.720115,8944,6141,22550,5800,4900.5,3078,6075,0,1152,8932,2921,2058,2236,5229,1320,2600,414,33940,18975,7639.7,8944,6141,22550,5800,4900.5,3078,6075,0,8480.976909,18975,36968.55642,33729,41128.17607,1.9286E-12,7648.944711,41128.17607,51368.64379,22343.80656,3528.720115,0,6001.035051,0,660.0930321,0,5475.265585,31479,6732.793032,7994.691428,701,0,14400.08737,211,1069.380354,660.0930321,832.032198,0,2868.162773,3505.532279,1660,1534.401472,5000,2613.809632,7334.598396,6001.035051,4608.734415,2250,68.3,14555.30857,9181.976909,18975,51368.64379,33940,42197.55642,660.0930321,8480.976909,41128.17607,54236.80656,25849.33884,5188.720115,1534.401472,11001.03505,2613.809632,7994.691428,6001.035051,10084,33729,6801.093032,22550,799.338843,0,0,0,18045.87293
8/1/1988,750.9999999,2119.999998,9.999999936,2499.99999,13088.78674,1000,2712.775327,152750.4339,NaN,NaN,0,0,1152,4872,2667,1960,202.5580835,4980,1101.78298,300,378,23853.46259,18150,2192.474824,8600,5874,23575,5104,4900.5,2736,1869.380811,0,1152,4872,2667,1960,1806,4980,1188,2340,378,32243,18150,6657,8600,5874,23575,5104,4900.5,2736,5346,0,24618.63136,1815,18342.96469,23703.46259,23322.96469,0,24618.63136,23322.96469,18342.96469,0,912.474824,0,5004.5,800.1789985,600,423.8519823,2902.559138,21633.46259,6420.3,6198.569799,666,16335,0,150,0,600,0,0,3668.497899,4483.719654,1280,0,5000,301.6039818,5598.569799,4580.648018,3921.61986,2070,53.7,34135.28218,25284.63136,18150,18342.96469,23853.46259,23322.96469,600,24618.63136,23322.96469,22011.46259,4483.719654,2192.474824,0,10004.5,1101.78298,6198.569799,5004.5,6824.178998,23703.46259,6474,40333.85198,799.338843,0,0,8389.53741,10455.67437
9/1/1988,751,2120,10,2500,13169.12132,1000,9.999998897,129300.3467,NaN,NaN,0,0,1114.83871,2030,0,1568,591.1324848,2884.370679,1056,300,288,2166.259238,13200,2150.721964,2087.07509,0,16400,3248,4779.5,1881,443.9835128,0,1114.83871,2030,2159,1568,1204,4233,1056,2080,288,23758,13200,5072,5848,4806,16400,3248,4779.5,1881,4131,0,3829.253032,1320,0,2015.259238,2884.370679,0,2231.820649,2884.370679,0,0,620.7219643,0,8296.840165,746.9532902,598.6733333,-3.73278E-12,3551.092804,1155.259238,558.8733333,10739.25576,624,11880,0,151,0,598.6733333,1597.432383,0,1443.259238,1763.983513,1530,0,2000,2583.971666,10140.58242,8296.840165,340.6991957,860,39.8,17540.74424,4453.253032,13200,0,2166.259238,2884.370679,598.6733333,3829.253032,2884.370679,1443.259238,1763.983513,2150.721964,0,10296.84016,3330.924957,10739.25576,8296.840165,3891.792,2015.259238,598.6733333,28280,0,0,0,10455.67437,0
