,RES1 Smith And Morehouse.Storage,RES2 Rockport.Storage,RES3 Echo.Storage,RES4 Lost Creek.Storage,RES5 East Canyon.Storage,RES6 Causey.Storage,RES7 Pineview.Storage,RES8 Willard Bay.Storage,RES9 Gravel Pit.Storage,RES10 Chalk Creek.Storage,Protected Pools.Pineview,Protected Pools.East Canyon,Weber Provo Diversion:SA1 Weber Provo Canal.Diversion,Oakley Diversion:SA2 Oakley to Wanship.Diversion,Wanship Diversion:SA3 Wanship to Echo.Diversion,Echo to Devils Slide Diversion:SA4 Echo to Devils Slide.Diversion,Lost Creek Diversion:SA5 Lost Creek.Diversion,Devils Slide to Stoddard Diversion:SA6 Devils Slide to Stodard.Diversion,Park City Diversion:SA7 Park City.Diversion,East Canyon Diversion:SA8 East Canyon.Diversion,Stoddard To Gateway Diversion:SA9 Stoddard To Gateway.Diversion,Gateway Canal Diversion:SA10 Gateway Canal.Diversion,Davis Weber Canal Diversion:SA11 Davis Weber Canal.Diversion,Weber Basin Project Ogden Valley:SA12 Weber Basin Project Ogden Valley.Diversion,Ogden Brigham and S Ogden Highline Canals:SA13 Ogden Brigham and S Ogden Highline Canals.Diversion,Ogden River Below Pineview Diversion:SA14 Ogden River Below Pineview.Diversion,Slaterville Diversion:SA15 Slaterville.Diversion,Warren Canal Diversion:SA16 Warren Canal.Diversion,Ogden Bay Bird Refuge Diversion:SA17 Ogden Bay Bird Refuge.Diversion,GSL Minerals Diversion:SA18 GSL Minerals.Diversion,Gateway To Slaterville Diversion:SA19 Gateway To Slaterville.Diversion,Additional WB Demand Diversion:SA20 Additional WB Demand.Diversion,Weber Provo Diversion:SA1 Weber Provo Canal.Diversion Requested,Oakley Diversion:SA2 Oakley to Wanship.Diversion Requested,Wanship Diversion:SA3 Wanship to Echo.Diversion Requested,Echo to Devils Slide Diversion:SA4 Echo to Devils Slide.Diversion Requested,Lost Creek Diversion:SA5 Lost Creek.Diversion Requested,Devils Slide to Stoddard Diversion:SA6 Devils Slide to Stodard.Diversion Requested,Park City Diversion:SA7 Park City.Diversion Requested,East Canyon Diversion:SA8 East Canyon.Diversion Requested,Stoddard To Gateway Diversion:SA9 Stoddard To Gateway.Diversion Requested,Gateway Canal Diversion:SA10 Gateway Canal.Diversion Requested,Davis Weber Canal Diversion:SA11 Davis Weber Canal.Diversion Requested,Weber Basin Project Ogden Valley:SA12 Weber Basin Project Ogden Valley.Diversion Requested,Ogden Brigham and S Ogden Highline Canals:SA13 Ogden Brigham and S Ogden Highline Canals.Diversion Requested,Ogden River Below Pineview Diversion:SA14 Ogden River Below Pineview.Diversion Requested,Slaterville Diversion:SA15 Slaterville.Diversion Requested,Warren Canal Diversion:SA16 Warren Canal.Diversion Requested,Ogden Bay Bird Refuge Diversion:SA17 Ogden Bay Bird Refuge.Diversion Requested,GSL Minerals Diversion:SA18 GSL Minerals.Diversion Requested,Gateway To Slaterville Diversion:SA19 Gateway To Slaterville.Diversion Requested,Additional WB Demand Diversion:SA20 Additional WB Demand.Diversion Requested,Chalk Creek and Weber River Confluence.Inflow1,Davis Weber Canal Sources Confluence.Inflow1,East Canyon Creek and Weber River Confluence.Inflow1,Independent Streams Confluence.Inflow1,Lost Creek and Weber River Confluence.Inflow1,Ogden and Weber River Confluence.Inflow1,Q11 Reach Gain Confluence.Inflow1,Q20 Reach Gain Confluence.Inflow1,Q37 Reach Gain Confluence.Inflow1,Q46 Reach Gain Confluence.Inflow1,Q53 Reach Gain Confluence.Inflow1,Q57 Reach Gain Confluence.Inflow1,Q68 Sewage Outfall Confluence.Inflow1,Q8 Reach Gain Confluence.Inflow1,Q81 Reach Gain Confluence.Inflow1,Q82 Reach Gain Confluence.Inflow1,Smith And Morehouse and Weber River Confluence.Inflow1,Wells Confluence.Inflow1,Wheeler Creek and Ogden River Confluence.Inflow1,Willard Bay Releases and Weber River Confluence.Inflow1,Chalk Creek and Weber River Confluence.Inflow2,Davis Weber Canal Sources Confluence.Inflow2,East Canyon Creek and Weber River Confluence.Inflow2,Independent Streams Confluence.Inflow2,Lost Creek and Weber River Confluence.Inflow2,Ogden and Weber River Confluence.Inflow2,Q11 Reach Gain Confluence.Inflow2,Q20 Reach Gain Confluence.Inflow2,Q37 Reach Gain Confluence.Inflow2,Q46 Reach Gain Confluence.Inflow2,Q53 Reach Gain Confluence.Inflow2,Q57 Reach Gain Confluence.Inflow2,Q68 Sewage Outfall Confluence.Inflow2,Q8 Reach Gain Confluence.Inflow2,Q81 Reach Gain Confluence.Inflow2,Q82 Reach Gain Confluence.Inflow2,Smith And Morehouse and Weber River Confluence.Inflow2,Wells Confluence.Inflow2,Wheeler Creek and Ogden River Confluence.Inflow2,Willard Bay Releases and Weber River Confluence.Inflow2,Chalk Creek and Weber River Confluence.Outflow,Davis Weber Canal Sources Confluence.Outflow,East Canyon Creek and Weber River Confluence.Outflow,Independent Streams Confluence.Outflow,Lost Creek and Weber River Confluence.Outflow,Ogden and Weber River Confluence.Outflow,Q11 Reach Gain Confluence.Outflow,Q20 Reach Gain Confluence.Outflow,Q37 Reach Gain Confluence.Outflow,Q46 Reach Gain Confluence.Outflow,Q53 Reach Gain Confluence.Outflow,Q57 Reach Gain Confluence.Outflow,Q68 Sewage Outfall Confluence.Outflow,Q8 Reach Gain Confluence.Outflow,Q81 Reach Gain Confluence.Outflow,Q82 Reach Gain Confluence.Outflow,Smith And Morehouse and Weber River Confluence.Outflow,Wells Confluence.Outflow,Wheeler Creek and Ogden River Confluence.Outflow,Willard Bay Releases and Weber River Confluence.Outflow,WBWCD ASR.Inflow,WBWCD ASR.Outflow,WBWCD ASR.Percolation,WBWCD ASR.Pumped Flow,WBWCD ASR.Storage
9/1/1994,1758.026411,43146.50594,9.999999926,17157.22834,21507.95493,1000,270.1332139,189440.3434,NaN,NaN,7067.646601,15303.81521,1356.43832,2030,2159,1568,1204,4233,1056,2080,288,14140,13200,2306.799001,5848,4806,16400,3248,4779.5,1881,4131,0,1356.43832,2030,2159,1568,1204,4233,1056,2080,288,14140,13200,5072,5848,4806,16400,3248,4779.5,1881,4131,0,5069.292012,1320,7410.416542,13897.58331,11643.41654,3526.652708,3000,11559.30843,7410.416542,786.601999,1527.036901,0,6027.5,871.5311384,18679.37541,3743.763449,3807.969458,13037.58331,19885.19865,21470.60897,987.5053567,11880,0,242.4166949,1.86639E-12,15152.7227,2069.292012,84.10810819,6701.768762,8191.050709,779.7620997,0,2000,2853.09509,2791.233562,2283.736551,450,860,73.52404983,10553.15448,6056.797368,13200,7410.416542,14140,11643.41654,18679.37541,5069.292012,11643.41654,14112.1853,8977.652708,2306.799001,0,8027.5,3724.626229,21470.60897,6027.5,4257.969458,13897.58331,19958.7227,32023.76345,NaN,NaN,0,NaN,NaN
10/1/1994,2292.041422,45532.10326,8322.753344,18342.00107,23271.53583,2101.281623,454.3992741,183461.0016,NaN,NaN,1604.567636,17069.98432,1805.599715,81.2,127,19.6,0,0,0,0,0,5050,5775,0,1032,267,3075,232,7260,1197,486,0,1805.599715,81.2,127,19.6,0,0,0,0,0,5050,5775,0,1032,267,3075,232,7260,1197,486,0,6422.484311,577.5,450,4818.851615,0,5772.281433,3000,0,750,1437.733256,600,1952.982857,5492,3592.51509,6372.281433,3514.020393,5029.314805,3728.851615,728.3494083,8789.812064,1931.319415,5197.5,300,231.1483848,450,600,3422.484311,0,4416.584872,5398.048176,1352.982857,0,2000,1999.666012,2417.530631,1977.979607,450,1090,138.6505917,2996.708329,8353.803727,5775,750,5050,450,6372.281433,6422.484311,0,5166.584872,6835.781433,1952.982857,1952.982857,7492,5592.181103,8789.812064,5492,5479.314805,4818.851615,867,11786.52039,NaN,NaN,0,NaN,NaN
11/1/1994,2379.294253,48086.68996,14693.1889,18747.79851,24881.8928,3077.624832,2254.646675,185806.2312,NaN,NaN,2254.646675,18680.34129,1224.252531,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,8954,1026,243,0,1224.252531,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,8954,1026,243,0,4870.542255,0,2478.725946,2786.378894,2028.725946,8964.030266,3000,0,2778.725946,5200.454498,600,1651.259444,6954,2769.336409,9694.392907,6670.123486,3543.58894,856.3788943,600,6670.123486,1499.893299,0,300,243.6211057,450,730.3626412,1870.542255,2028.725946,3278.107446,4006.575767,1051.259444,748.9879575,2000,2785.250285,346.9601842,283.8765144,450,1930,130.3626412,0,6370.435554,0,2778.725946,3030,2478.725946,9694.392907,4870.542255,2028.725946,6056.833393,9207.030266,1651.259444,2400.247401,8954,5554.586694,10041.35309,6954,3993.58894,2786.378894,730.3626412,6670.123486,NaN,NaN,0,NaN,NaN
12/1/1994,2379.294253,50976.36146,20357.2956,19229.51103,26370.50019,3950.132936,3555.114467,193799.6648,NaN,NaN,3555.114467,20168.94868,1033.243492,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,3569.5,735.3,243,0,1033.243492,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,3569.5,735.3,243,0,4403.028906,0,2088.052102,2797.919839,1638.052102,8310.079605,3000,0,2388.052102,4591.458567,600,1780.943325,1569.5,2410.901482,9019.063291,993.8733521,3001.77893,1037.919839,600,993.8733521,1261.077798,0,300,232.0801614,450,708.9836862,1403.028906,1638.052102,3241.326304,3961.621038,1180.943325,119.5244669,2000,3478.770022,703.5436807,575.6266479,442.3660438,1760,108.9836862,0,5664.106704,0,2388.052102,3030,2088.052102,9019.063291,4403.028906,1638.052102,5629.378406,8553.079605,1780.943325,1900.467792,3569.5,5889.671504,9722.606972,1569.5,3444.144974,2797.919839,708.9836862,993.8733521,NaN,NaN,0,NaN,NaN
1/1/1995,2379.294253,53452.01555,25708.55189,19662.54054,27860.68901,4753.02238,5264.811781,206226.8923,NaN,NaN,5264.811781,21659.1375,950.1902409,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,1210,684,0,0,950.1902409,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,1210,684,0,0,4155.012925,0,2780.549911,1798.165234,2330.549911,9089.206087,3000,0,3080.549911,5229.954312,600,1841.864001,2704.972108,2217.110562,9805.150445,0,2751.003742,1008.165234,600,0,1196.243364,0,300,221.8347664,450,715.9443579,1155.012925,2330.549911,3157.569634,3859.251775,1241.864001,467.8333139,2000,3258.54353,3306.07702,2704.972108,416.2970608,790,115.9443579,0,5351.256289,0,3080.549911,2020,2780.549911,9805.150445,4155.012925,2330.549911,6238.119545,9089.206087,1841.864001,2309.697314,4704.972108,5475.654092,13111.22747,2704.972108,3167.300803,1798.165234,715.9443579,0,NaN,NaN,0,NaN,NaN
2/1/1995,2523.739707,55945.89495,32114.16062,20495.55445,30050.60131,5706.659892,7787.826758,223329.0325,NaN,NaN,7787.826758,23849.0498,1040.641234,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1149.5,684,0,0,1040.641234,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1149.5,684,0,0,4680.732151,0,4044.84374,2828.931113,3594.84374,16719.24944,3000,0,4344.84374,8753.414192,600,3123.014977,0,2283.717425,17786.14018,0,2874.358659,2108.931113,600,0,1724.876577,0,300,201.0688872,450,1066.890739,1680.732151,3594.84374,6517.501564,7965.835245,2523.014977,0,2000,3210.161969,0,0,450,720,466.8907386,0,6405.608728,0,4344.84374,3030,4044.84374,17786.14018,4680.732151,3594.84374,10862.3453,16719.24944,3123.014977,3123.014977,2000,5493.879394,17786.14018,0,3324.358659,2828.931113,1066.890739,0,NaN,NaN,0,NaN,NaN
3/1/1995,3991.333198,61260,55694.99351,22510,38808.94656,7870,34837.41601,247302,NaN,NaN,34837.41601,32607.39505,2530.200444,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1210,684,0,0,2530.200444,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1210,684,0,0,17037.88489,0,16878.70103,2790.819628,15854.9351,55261.75216,7766.475803,0,17178.70103,33144.12325,2347.30193,12352.33819,0,4436.207545,57838.47152,0,6516.407989,2130.819628,600,0,6542.948003,0,300,239.1803718,1023.76593,2576.719363,9271.409083,15854.9351,18096.24184,22117.62892,10005.03626,15297.25105,2000,8644.373311,0,0,450,660,1976.719363,0,23580.83289,0,17178.70103,3030,16878.70103,57838.47152,17037.88489,15854.9351,35274.94287,55261.75216,12352.33819,27649.58925,2000,13080.58086,57838.47152,0,6966.407989,2790.819628,2576.719363,0,NaN,NaN,0,NaN,NaN
4/1/1995,7766.674687,61260,73940,22510,50239.19888,7870,80652.31637,247302,NaN,NaN,36652.31637,21439.19888,0,0,0,0,0,249,66,130,0,5050,1650,0,344,267,1025,0,6594.5,684,0,0,0,0,0,0,0,249,66,130,0,5050,1650,0,344,267,1025,0,6594.5,684,0,0,34951.02605,1650,77675.1371,4737.453902,70397.40949,121201.0141,18912.04315,27221.58526,77845.1371,96669.18211,9347.911668,23255.20855,62834.80902,12786.67477,123363.9413,62834.80902,12336.67477,2597.453902,256,63859.80902,10596.88049,0,170,312.5460979,7526.727619,2162.927142,16038.9829,43175.82422,21421.49891,26181.832,13907.29689,23281.48547,2000,6255.266665,0,0,450,2140,2173.927142,0,45547.90654,1650,77845.1371,5050,77924.1371,123363.9413,34951.02605,70397.40949,99266.63601,122851.0141,23255.20855,46536.69403,64834.80902,19041.94144,123363.9413,62834.80902,12786.67477,4737.453902,2429.927142,63859.80902,NaN,NaN,0,NaN,NaN
5/1/1995,8350,61260,73940,22510,51200,7870,110150,247302,NaN,NaN,66150,22400,16844.49679,10962,1905,1862,1548,4482,1320,2600,216,9090,10725,5072,3784,4005,13325,3944,9256.5,1539,3159,0,16844.49679,10962,1905,1862,1548,4482,1320,2600,216,9090,10725,5072,3784,4005,13325,3944,9256.5,1539,3159,0,44445.29402,10725,113043.5781,8640.532489,107834.347,178298.9289,36764.14534,65205.90624,122263.8655,149780.3512,20602.87663,28857.25235,122039.7476,27730.53422,196852.3509,122039.7476,41348.18057,6960.532489,19781.96045,135364.7476,22913.61221,0,9220.287398,449.4675113,9691.231026,18553.42193,7681.148685,42628.44081,34693.01818,42402.57778,13326.37573,24743.41552,2000,12471.60542,0,0,14188.85045,1680,2776.46148,0,67358.90624,10725,122263.8655,9090,117525.5781,196852.3509,44445.29402,107834.347,156956.8837,192182.9289,33929.25235,53600.66787,124039.7476,40202.13965,196852.3509,122039.7476,55537.03101,8640.532489,22558.42193,135364.7476,NaN,NaN,0,NaN,NaN
6/1/1995,8350,61260,73940,22510,51200,7870,110150,247302,NaN,NaN,66150,22400,33366.43297,13804,2921,2352,1806,5727,1650,3250,504,14140,14025,7291,5848,5340,22550,4872,6715.5,2223,4617,0,33366.43297,13804,2921,2352,1806,5727,1650,3250,504,14140,14025,7291,5848,5340,22550,4872,6715.5,2223,4617,0,83317.2298,14025,124556.5899,13438.86833,124536.9594,176641.869,78916.50891,109178.2058,134008.3397,155041.2503,21943.9368,16726.36105,124754.5641,63986.05027,206808.6963,124754.5641,83468.34726,11388.86833,31829.11276,147304.5641,28780.42595,0,9451.749827,701.1316733,5746.630464,30166.82729,4400.720895,15358.7537,32925.77892,40242.61868,2073.424256,22071.6117,5000,19916.79754,0,0,27688.13597,2050,3677.714533,0,112097.6558,14025,134008.3397,14140,130283.5899,206808.6963,83317.2298,124536.9594,166934.1187,195283.869,24017.36105,38797.97276,129754.5641,83902.84781,206808.6963,124754.5641,111156.4832,13438.86833,35506.82729,147304.5641,NaN,NaN,0,NaN,NaN
7/1/1995,8350,61260,73940,21826.373,51200,6539.570751,96924.98087,247302,NaN,NaN,66150,22400,12798.04782,8932,2921,2058,2236,5229,1320,2600,414,20200,18975,7639.7,8944,6141,22550,5800,4900.5,3078,6075,0,12798.04782,8932,2921,2058,2236,5229,1320,2600,414,20200,18975,7639.7,8944,6141,22550,5800,4900.5,3078,6075,0,29412.4555,18975,56655.31944,19532.58945,61884.31944,50045.90304,26006.335,35323.55998,58568.76659,56272.85379,6653.488126,0,5700.5,20832.67158,50645.90304,5449.279878,32795.15945,17282.58945,5870.524054,27999.27988,8827.554476,0,1913.447157,667.4105456,0,600,3406.120497,26560.75946,15400.67665,18823.04924,986.2118736,3237.200634,5000,10032.34692,307.0468154,251.2201217,9767.559946,2250,870.4759462,0,38240.00998,18975,58568.76659,20200,61884.31944,50645.90304,29412.4555,61884.31944,73969.44325,75095.90304,7639.7,3237.200634,10700.5,30865.01849,50952.94985,5700.5,42562.7194,19532.58945,6741,27999.27988,NaN,NaN,0,NaN,NaN
8/1/1995,8350,59650.00471,55534.9956,21647.27516,43275.69645,3141.370843,66427.78061,233256.5313,NaN,NaN,49896.47015,21469.85046,2597.47829,4872,2667,1960,1806,4980,1188,2340,378,19190,18150,6657,8600,5874,23575,5104,4900.5,2736,5346,0,2597.47829,4872,2667,1960,1806,4980,1188,2340,378,19190,18150,6657,8600,5874,23575,5104,4900.5,2736,5346,0,5959.005192,18150,20404.59556,18852.36699,25384.59556,7011.525716,3000,23599.65467,27416.12128,19369.05143,5384.015034,0,5004.5,1103.522678,22754.91798,4333.523799,7571.198642,16782.36699,21460.21787,23575,1886.338101,0,7011.525716,337.6330122,0,15743.39226,2959.005192,1784.940894,9113.297142,11138.47428,1272.984966,821.0861841,5000,4680.449732,820.0820239,670.9762014,1001.802326,2070,157.174391,4333.523799,7845.343292,18150,27416.12128,19190,25384.59556,22754.91798,5959.005192,25384.59556,36529.41842,30507.52572,6657,821.0861841,10004.5,5783.97241,23575,5004.5,8573.000968,18852.36699,21617.39226,27908.5238,NaN,NaN,0,NaN,NaN
9/1/1995,8350,58626.33509,42269.74442,21088.00954,37647.91488,1000,46934.57565,223894.8284,NaN,NaN,41044.04542,20620.55616,1657.43995,2030,2159,1568,1204,4233,1056,2080,288,14140,13200,4724.507908,5848,4806,16400,3248,4779.5,1881,4131,0,1657.43995,2030,2159,1568,1204,4233,1056,2080,288,14140,13200,5072,5848,4806,16400,3248,4779.5,1881,4131,0,6405.98382,13200,15320.29086,13889.47439,19553.29086,4769.499062,3000,19136.38276,20089.78993,13669.99812,3664.563633,0,6027.5,1796.759884,13185.89092,3397.774393,4229.475127,13029.47439,13139.95883,16400,1349.614276,0,4769.499062,250.5256132,0,8416.391862,3405.98382,416.9081001,6897.682585,8430.500938,1059.944274,42.58510395,2000,3676.296921,3214.109076,2629.725607,1254.724708,860,82.43303229,3397.774393,7755.598097,13200,20089.78993,14140,19553.29086,13185.89092,6405.98382,19553.29086,26987.47251,22100.49906,4724.507908,42.58510395,8027.5,5473.056806,16400,6027.5,5484.199834,13889.47439,13222.39186,19797.77439,NaN,NaN,0,NaN,NaN
10/1/1995,8350,60847.78435,49441.6887,21942.55507,39160.96628,2092.539731,46743.33103,217519.0339,NaN,NaN,42082.42731,22141.99105,1573.188957,81.2,127,19.6,0,0,0,0,0,5050,5775,0,1032,267,3075,232,7260,1197,486,0,1573.188957,81.2,127,19.6,0,0,0,0,0,5050,5775,0,1032,267,3075,232,7260,1197,486,0,5670.262456,5775,450,4833.094761,0,293.1543639,3000,0,750,1303.167345,600,1755.342335,5492,3581.454233,893.1543639,3562.995712,4461.688077,3743.094761,749.5366298,3250.826272,1623.526983,0,300,216.9052392,450,600,2670.262456,0,4296.262106,5250.987019,1155.342335,0,2000,1861.451009,2357.671908,1929.004288,774.1551131,1090,117.4633702,3387.16944,7293.789439,5775,750,5050,450,893.1543639,5670.262456,0,5046.262106,6554.154364,1755.342335,1755.342335,7492,5442.905243,3250.826272,5492,5235.84319,4833.094761,867,6637.995712,NaN,NaN,0,NaN,NaN
11/1/1995,8350,61260,63758.21941,22510,41912.04108,3225.888013,49544.21161,226232.0695,NaN,NaN,44884.37647,24893.06586,2010.718926,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,8954,1026,243,0,2010.718926,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,8954,1026,243,0,11497.04664,0,6026.981484,2775.276371,4880.7276,15808.81622,7636.900744,0,6326.981484,10238.25511,600,2704.184072,6954,4691.677495,16693.03558,6954,5393.830012,845.2763709,600,6954,2819.484068,0,300,254.7236291,1146.253884,884.2193586,3860.145898,4880.7276,4756.549998,5813.561109,2104.184072,696.6965119,2000,3357.438903,0,0,1308.566409,1930,284.2193586,0,14316.53071,0,6326.981484,3030,6026.981484,16693.03558,11497.04664,4880.7276,11083.53148,16051.81622,2704.184072,3400.880584,8954,8049.116398,16693.03558,6954,6702.396421,2775.276371,884.2193586,6954,NaN,NaN,0,NaN,NaN
12/1/1995,8350,61260,73940,22510,44151.93653,4217.354452,51399.59756,241250.4527,NaN,NaN,46739.76241,27132.96131,1565.09948,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,3569.5,735.3,243,0,1565.09948,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,3569.5,735.3,243,0,12493.59113,0,7930.945311,2865.51609,6162.066694,16509.95516,7487.048575,4415.622971,8230.945311,11457.81589,600,2455.385945,1569.5,3651.898786,17323.18321,1569.5,4232.675535,1105.51609,600,1569.5,2103.812429,0,300,164.4839098,1768.878617,813.2280521,5006.542555,1746.443723,4332.386671,5295.139265,1855.385945,0,2000,3835.149789,0,0,984.3227299,1760,213.2280521,0,14597.40356,0,8230.945311,3030,7930.945311,17323.18321,12493.59113,6162.066694,12563.33198,16752.95516,2455.385945,2455.385945,3569.5,7487.048575,17323.18321,1569.5,5216.998265,2865.51609,813.2280521,1569.5,NaN,NaN,0,NaN,NaN
1/1/1996,8350,61260,73940,22510,46071.01565,5118.41736,53107.10391,247302,NaN,NaN,48447.26876,29052.04043,1216.483325,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,1210,684,0,0,1216.483325,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,1210,684,0,0,8535.450652,0,14869.19663,1836.536988,13615.68913,22806.76083,6411.630061,10236.23839,15169.19663,18030.50517,600,2307.50635,3674.46659,2838.461092,23610.33907,0,3109.634745,1046.536988,600,0,1700.787738,0,300,183.4630125,1253.507493,803.5782385,2123.820591,3379.450744,3907.845536,4776.255655,1707.50635,0,2000,3573.168969,4491.014721,3674.46659,945.309672,790,203.5782385,0,10236.23839,0,15169.19663,2020,14869.19663,23610.33907,8535.450652,13615.68913,19077.04216,22806.76083,2307.50635,2307.50635,5674.46659,6411.630061,28101.35379,3674.46659,4054.944417,1836.536988,803.5782385,0,NaN,NaN,0,NaN,NaN
2/1/1996,8350,61260,73940,22510,48518.18464,6175.446603,56141.31599,247302,NaN,NaN,51481.48085,31499.20942,1120.331878,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1149.5,684,0,0,1120.331878,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1149.5,684,0,0,7827.969034,0,15482.27781,2826.088609,14018.18434,30742.74152,5923.885706,9776.324829,15782.27781,21356.13775,600,3634.212086,0,2614.107715,31943.92677,0,3039.371758,2106.088609,600,0,1948.355795,0,300,203.9113912,1464.093467,1201.185243,1904.083328,4241.859514,7679.948545,9386.603777,3034.212086,0,2000,3309.777991,0,0,695.0678349,720,601.1852429,0,9776.324829,0,15782.27781,3030,15482.27781,31943.92677,7827.969034,14018.18434,23462.22636,30742.74152,3634.212086,3634.212086,2000,5923.885706,31943.92677,0,3734.439593,2826.088609,1201.185243,0,NaN,NaN,0,NaN,NaN
3/1/1996,8350,61260,73940,22510,51200,7870,74899.79043,247302,NaN,NaN,70239.95528,34181.02478,1830.67518,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1210,684,0,0,1830.67518,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1210,684,0,0,16811.69762,0,33611.20954,2787.42064,31499.38397,63667.78725,11306.88839,21127.9092,37257.52467,47972.06148,1483.985538,8042.925704,4033.351073,4271.575419,65520.95438,4033.351073,4912.262419,2127.42064,600,4033.351073,4316.211572,0,3646.315131,242.5793601,2111.825566,1853.16713,5504.80923,10371.47477,12841.95745,15695.72577,6558.940165,11315.54873,2000,7035.312975,0,0,1189.98818,660,1253.16713,0,21127.9092,0,37257.52467,3030,33611.20954,65520.95438,16811.69762,31499.38397,50099.48212,63667.78725,8042.925704,19358.47443,6033.351073,11306.88839,65520.95438,4033.351073,6102.250599,2787.42064,1853.16713,4033.351073,NaN,NaN,0,NaN,NaN
4/1/1996,8350,61260,73940,22510,51200,7870,110150,247302,NaN,NaN,66150,22400,0,0,0,0,0,249,66,130,0,5050,1650,0,344,267,1025,0,6594.5,684,0,0,0,0,0,0,0,249,66,130,0,5050,1650,0,344,267,1025,0,6594.5,684,0,0,87227.01602,1650,227279.9312,4691.5224,209392.0766,312541.7195,38902.68551,107926.6284,247405.348,276055.8778,16899.27366,48387.93401,307910.2872,31497.34123,368439.4194,307910.2872,22457.95542,2551.5224,52269.92358,308935.2872,20786.91242,0,20125.41674,358.4776,18136.85462,55897.69989,48324.33051,101465.4482,31202.05229,38135.84169,31488.66034,39633.9815,2000,7535.242578,0,0,9039.385804,2140,3894.776309,0,108013.9284,1650,247405.348,5050,227528.9312,368439.4194,87227.01602,209392.0766,278607.4002,314191.7195,48387.93401,88021.91551,309910.2872,39032.5838,368439.4194,307910.2872,31497.34123,4691.5224,56164.69989,308935.2872,NaN,NaN,0,NaN,NaN
5/1/1996,8350,61260,73940,22510,51200,7870,110150,247302,NaN,NaN,66150,22400,26547.64384,10962,1905,1862,1548,4482,1320,2600,216,9090,10725,5072,3784,4005,13325,3944,9256.5,1539,3159,0,26547.64384,10962,1905,1862,1548,4482,1320,2600,216,9090,10725,5072,3784,4005,13325,3944,9256.5,1539,3159,0,91027.76672,10725,221362.5505,8606.497799,203585.2515,325380.7732,69634.74435,127292.643,239869.5121,280669.0058,34609.16555,56329.43506,343113.1482,50954.0823,417925.7515,343113.1482,65851.68951,6926.497799,92189.18608,356438.1482,38417.87626,0,18506.96153,483.5022011,22259.29905,92544.97831,21393.02237,76292.6085,47941.9915,58595.76739,26792.26951,40218.55102,2000,22118.65636,0,0,22612.03663,1680,4360.792228,0,129445.643,10725,239869.5121,9090,225844.5505,417925.7515,91027.76672,203585.2515,287811.5036,339264.7732,61401.43506,96547.98608,345113.1482,73072.73866,417925.7515,343113.1482,88463.72614,8606.497799,96549.97831,356438.1482,NaN,NaN,0,NaN,NaN
