,RES1 Smith And Morehouse.Storage,RES2 Rockport.Storage,RES3 Echo.Storage,RES4 Lost Creek.Storage,RES5 East Canyon.Storage,RES6 Causey.Storage,RES7 Pineview.Storage,RES8 Willard Bay.Storage,RES9 Gravel Pit.Storage,RES10 Chalk Creek.Storage,Protected Pools.Pineview,Protected Pools.East Canyon,Weber Provo Diversion:SA1 Weber Provo Canal.Diversion,Oakley Diversion:SA2 Oakley to Wanship.Diversion,Wanship Diversion:SA3 Wanship to Echo.Diversion,Echo to Devils Slide Diversion:SA4 Echo to Devils Slide.Diversion,Lost Creek Diversion:SA5 Lost Creek.Diversion,Devils Slide to Stoddard Diversion:SA6 Devils Slide to Stodard.Diversion,Park City Diversion:SA7 Park City.Diversion,East Canyon Diversion:SA8 East Canyon.Diversion,Stoddard To Gateway Diversion:SA9 Stoddard To Gateway.Diversion,Gateway Canal Diversion:SA10 Gateway Canal.Diversion,Davis Weber Canal Diversion:SA11 Davis Weber Canal.Diversion,Weber Basin Project Ogden Valley:SA12 Weber Basin Project Ogden Valley.Diversion,Ogden Brigham and S Ogden Highline Canals:SA13 Ogden Brigham and S Ogden Highline Canals.Diversion,Ogden River Below Pineview Diversion:SA14 Ogden River Below Pineview.Diversion,Slaterville Diversion:SA15 Slaterville.Diversion,Warren Canal Diversion:SA16 Warren Canal.Diversion,Ogden Bay Bird Refuge Diversion:SA17 Ogden Bay Bird Refuge.Diversion,GSL Minerals Diversion:SA18 GSL Minerals.Diversion,Gateway To Slaterville Diversion:SA19 Gateway To Slaterville.Diversion,Additional WB Demand Diversion:SA20 Additional WB Demand.Diversion,Weber Provo Diversion:SA1 Weber Provo Canal.Diversion Requested,Oakley Diversion:SA2 Oakley to Wanship.Diversion Requested,Wanship Diversion:SA3 Wanship to Echo.Diversion Requested,Echo to Devils Slide Diversion:SA4 Echo to Devils Slide.Diversion Requested,Lost Creek Diversion:SA5 Lost Creek.Diversion Requested,Devils Slide to Stoddard Diversion:SA6 Devils Slide to Stodard.Diversion Requested,Park City Diversion:SA7 Park City.Diversion Requested,East Canyon Diversion:SA8 East Canyon.Diversion Requested,Stoddard To Gateway Diversion:SA9 Stoddard To Gateway.Diversion Requested,Gateway Canal Diversion:SA10 Gateway Canal.Diversion Requested,Davis Weber Canal Diversion:SA11 Davis Weber Canal.Diversion Requested,Weber Basin Project Ogden Valley:SA12 Weber Basin Project Ogden Valley.Diversion Requested,Ogden Brigham and S Ogden Highline Canals:SA13 Ogden Brigham and S Ogden Highline Canals.Diversion Requested,Ogden River Below Pineview Diversion:SA14 Ogden River Below Pineview.Diversion Requested,Slaterville Diversion:SA15 Slaterville.Diversion Requested,Warren Canal Diversion:SA16 Warren Canal.Diversion Requested,Ogden Bay Bird Refuge Diversion:SA17 Ogden Bay Bird Refuge.Diversion Requested,GSL Minerals Diversion:SA18 GSL Minerals.Diversion Requested,Gateway To Slaterville Diversion:SA19 Gateway To Slaterville.Diversion Requested,Additional WB Demand Diversion:SA20 Additional WB Demand.Diversion Requested,Chalk Creek and Weber River Confluence.Inflow1,Davis Weber Canal Sources Confluence.Inflow1,East Canyon Creek and Weber River Confluence.Inflow1,Independent Streams Confluence.Inflow1,Lost Creek and Weber River Confluence.Inflow1,Ogden and Weber River Confluence.Inflow1,Q11 Reach Gain Confluence.Inflow1,Q20 Reach Gain Confluence.Inflow1,Q37 Reach Gain Confluence.Inflow1,Q46 Reach Gain Confluence.Inflow1,Q53 Reach Gain Confluence.Inflow1,Q57 Reach Gain Confluence.Inflow1,Q68 Sewage Outfall Confluence.Inflow1,Q8 Reach Gain Confluence.Inflow1,Q81 Reach Gain Confluence.Inflow1,Q82 Reach Gain Confluence.Inflow1,Smith And Morehouse and Weber River Confluence.Inflow1,Wells Confluence.Inflow1,Wheeler Creek and Ogden River Confluence.Inflow1,Willard Bay Releases and Weber River Confluence.Inflow1,Chalk Creek and Weber River Confluence.Inflow2,Davis Weber Canal Sources Confluence.Inflow2,East Canyon Creek and Weber River Confluence.Inflow2,Independent Streams Confluence.Inflow2,Lost Creek and Weber River Confluence.Inflow2,Ogden and Weber River Confluence.Inflow2,Q11 Reach Gain Confluence.Inflow2,Q20 Reach Gain Confluence.Inflow2,Q37 Reach Gain Confluence.Inflow2,Q46 Reach Gain Confluence.Inflow2,Q53 Reach Gain Confluence.Inflow2,Q57 Reach Gain Confluence.Inflow2,Q68 Sewage Outfall Confluence.Inflow2,Q8 Reach Gain Confluence.Inflow2,Q81 Reach Gain Confluence.Inflow2,Q82 Reach Gain Confluence.Inflow2,Smith And Morehouse and Weber River Confluence.Inflow2,Wells Confluence.Inflow2,Wheeler Creek and Ogden River Confluence.Inflow2,Willard Bay Releases and Weber River Confluence.Inflow2,Chalk Creek and Weber River Confluence.Outflow,Davis Weber Canal Sources Confluence.Outflow,East Canyon Creek and Weber River Confluence.Outflow,Independent Streams Confluence.Outflow,Lost Creek and Weber River Confluence.Outflow,Ogden and Weber River Confluence.Outflow,Q11 Reach Gain Confluence.Outflow,Q20 Reach Gain Confluence.Outflow,Q37 Reach Gain Confluence.Outflow,Q46 Reach Gain Confluence.Outflow,Q53 Reach Gain Confluence.Outflow,Q57 Reach Gain Confluence.Outflow,Q68 Sewage Outfall Confluence.Outflow,Q8 Reach Gain Confluence.Outflow,Q81 Reach Gain Confluence.Outflow,Q82 Reach Gain Confluence.Outflow,Smith And Morehouse and Weber River Confluence.Outflow,Wells Confluence.Outflow,Wheeler Creek and Ogden River Confluence.Outflow,Willard Bay Releases and Weber River Confluence.Outflow,WBWCD ASR.Inflow,WBWCD ASR.Outflow,WBWCD ASR.Percolation,WBWCD ASR.Pumped Flow,WBWCD ASR.Storage
8/1/1985,751,43842.58796,10.00000028,17470.88808,22384.04621,1000,19584.57577,193117.8113,NaN,,15900.12701,15071.95483,1940.654943,4489.958067,2667,1960,1806,4980,1188,2340,378,19190,18150,1967.939246,8600,5874,23575,5104,4900.5,2736,5346,0,1940.654943,4872,2667,1960,1806,4980,1188,2340,378,19190,18150,6657,8600,5874,23575,5104,4900.5,2736,5346,0,4390.480025,1815,13630.0348,18982.70963,18610.0348,2225.969314,3000,17991.90883,13630.0348,2210.765034,1290.565008,0,5004.5,0,27669.03566,4471.46967,5695.082303,16912.70963,31238.3898,28320.51718,816.2594992,16335,0,207.2903716,0,25443.06635,1390.480025,618.1259708,5871.439866,7176.20428,677.3742387,159.7700422,5000,2110.462691,651.4815144,533.0303299,735.5307068,2070,78.67655077,16060.95249,5206.739524,18150,13630.0348,19190,18610.0348,27669.03566,4390.480025,18610.0348,19501.47466,9386.969314,1967.939246,159.7700422,10004.5,2110.462691,28320.51718,5004.5,6430.61301,18982.70963,31317.06635,44381.46967,NaN,NaN,0,NaN,NaN
9/1/1985,1209.811405,32160.28367,9.999999988,16669.09303,21056.47036,1000,9.999998897,166130.1993,NaN,,3337.441563,13747.2923,1467.852791,2030,2159,1568,1204,4233,1056,2080,288,14140,13200,1746.139975,5848,4806,16400,3248,4779.5,1881,4131,0,1467.852791,2030,2159,1568,1204,4233,1056,2080,288,14140,13200,5072,5848,4806,16400,3248,4779.5,1881,4131,0,13314.90118,1320,8476.786396,13962.0044,12709.7864,554.0442263,11455.25125,12559.44231,8476.786396,0,1105.381269,0,6027.5,916.1351947,9374.591294,4278.280295,3963.987986,13102.0044,13570.83025,11512.52649,813.4234769,11880,0,177.9956005,0,8820.547067,1859.649935,150.3440887,4913.218003,6005.044226,640.7587065,0,2000,2290.272339,2137.935194,1749.219705,450,860,55.71681686,21045.75381,14128.32466,13200,8476.786396,14140,12709.7864,9374.591294,13314.90118,12709.7864,13390.0044,6005.044226,1746.139975,0,8027.5,3206.407534,11512.52649,6027.5,4413.987986,13962.0044,13626.54707,32558.2803,NaN,NaN,0,NaN,NaN
10/1/1985,1526.067104,34058.41458,7205.957758,17509.91671,22571.91541,2092.058862,10.00000005,159747.097,NaN,,1141.804896,15265.3692,1560.404635,81.2,127,19.6,0,0,0,0,0,5050,5775,0,1032,227.8685479,3075,232,7260,1197,486,0,1560.404635,81.2,127,19.6,0,0,0,0,0,5050,5775,0,1032,267,3075,232,7260,1197,486,0,5628.884652,577.5,450,4833.87824,0,5475.162778,3000,0,750,1295.765218,600,1744.470634,5492,3238.859745,6075.162778,3565.689719,4430.46438,3743.87824,711.5706327,8429.54201,1606.596107,5197.5,300,216.1217601,450,600,2628.884652,0,4289.643458,5242.89756,1144.470634,0,2000,1853.848155,2354.379232,1926.310281,450,1090,116.2979152,3408.647709,7235.480759,5775,750,5050,450,6075.162778,5628.884652,0,5039.643458,6538.662778,1744.470634,1744.470634,7492,5092.7079,8429.54201,5492,4880.46438,4833.87824,827.8685479,11838.18972,NaN,NaN,0,NaN,NaN
11/1/1985,1638.421098,36666.24107,13684.08574,17943.63317,24219.39521,3073.511549,1842.811403,162028.9487,NaN,,1842.811403,16912.849,1249.846818,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,8954,1026,243,0,1249.846818,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,8954,1026,243,0,4935.290714,0,2571.539765,2786.01758,2121.539765,9164.124378,3000,0,2871.539765,5341.743171,600,1685.525186,6954,2803.955249,9899.494039,6790.939035,3603.802068,856.0175805,600,6790.939035,1542.837263,0,300,243.9824195,450,735.3696613,1935.290714,2121.539765,3326.220987,4065.381206,1085.525186,747.2862163,2000,2803.871245,199.2967353,163.0609653,450,1930,135.3696613,0,6478.127977,0,2871.539765,3030,2571.539765,9899.494039,4935.290714,2121.539765,6197.760752,9407.124378,1685.525186,2432.811403,8954,5607.826495,10098.79077,6954,4053.802068,2786.01758,735.3696613,6790.939035,NaN,NaN,0,NaN,NaN
12/1/1985,1693.697141,39686.05908,19864.31021,18522.52342,25795.21166,3959.828264,3102.043613,169345.0831,NaN,,3102.043613,18488.66545,1094.981008,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,3569.5,735.3,243,0,1094.981008,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,3569.5,735.3,243,0,4821.322557,0,2100.634135,2805.76637,1650.634135,8596.2587,3000,0,2400.634135,4722.843686,600,1859.23221,1569.5,2499.679643,9317.343008,1432.88388,3144.660652,1045.76637,600,1432.88388,1358.901917,0,300,224.2336301,450,721.0843082,1821.322557,1650.634135,3367.975921,4116.415014,1259.23221,0,2000,3520.138367,166.9752584,136.6161205,450,1760,121.0843082,0,6180.224474,0,2400.634135,3030,2100.634135,9317.343008,4821.322557,1650.634135,5768.610056,8839.2587,1859.23221,1859.23221,3569.5,6019.81801,9484.318267,1569.5,3594.660652,2805.76637,721.0843082,1432.88388,NaN,NaN,0,NaN,NaN
1/1/1986,2076.183158,42515.58552,26374.69359,19247.01828,27622.82042,4839.953506,4710.24142,184880.1849,NaN,,4710.24142,20316.27421,1159.690428,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,1210,684,0,0,1159.690428,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,1210,684,0,0,4917.200901,0,3605.749412,1828.353361,3155.749412,11195.91291,3000,0,3905.749412,6615.228636,600,2208.197807,3467.700421,2323.458314,11980.80128,0,3033.148742,1038.353361,600,0,1593.182477,0,300,191.6466388,450,784.8883727,1917.200901,3155.749412,3747.832585,4580.68427,1608.197807,0,2000,3506.068126,4238.300515,3467.700421,450,790,184.8883727,0,6510.383378,0,3905.749412,2020,3605.749412,11980.80128,4917.200901,3155.749412,7653.581997,11195.91291,2208.197807,2208.197807,5467.700421,5829.52644,16219.10179,3467.700421,3483.148742,1828.353361,784.8883727,0,NaN,NaN,0,NaN,NaN
2/1/1986,5926.083019,51819.88913,49234.9882,22510,39286.30025,7870,27789.2968,239733.375,NaN,,27789.2968,31979.75404,3975.277108,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1149.5,684,0,0,3975.277108,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1149.5,684,0,0,12905.71751,0,32109.77652,2724.254909,27421.42631,140016.6747,3000,0,32409.77652,79730.54051,2331.027756,23679.05538,90491.81755,5425.746726,146029.0076,90491.81755,8951.023835,2004.254909,600,90491.81755,9954.577097,0,300,305.7450911,4688.350203,6012.332912,9905.717513,27421.42631,49325.0189,60286.13421,21348.02763,0,2000,6878.556883,0,0,450,720,5412.332912,0,22860.29461,0,32409.77652,3030,32109.77652,146029.0076,12905.71751,27421.42631,81734.79542,140016.6747,23679.05538,23679.05538,92491.81755,12304.30361,146029.0076,90491.81755,9401.023835,2724.254909,6012.332912,90491.81755,NaN,NaN,0,NaN,NaN
3/1/1986,8350,61260,73940,22510,51200,7870,108457.5092,247302,NaN,,108457.5092,43893.45379,9097.402824,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1210,684,0,0,9097.402824,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1210,684,0,0,58959.65994,0,111508.7822,2879.672031,102997.5376,231203.6393,26588.78697,54161.79882,124754.7411,171435.9257,12341.66543,43062.32865,176676.3247,18803.35627,238163.928,176676.3247,21576.26235,2219.672031,600,176676.3247,19907.15069,0,13245.95892,150.3279691,8511.244556,6960.288696,32370.87296,48835.73882,48900.85661,59767.71364,30720.66322,38205.88377,2000,17225.54157,0,0,6324.496747,660,6360.288696,0,78866.81062,0,124754.7411,3030,111508.7822,238163.928,58959.65994,102997.5376,173655.5977,231203.6393,43062.32865,81268.21243,178676.3247,36028.89784,238163.928,176676.3247,27900.7591,2879.672031,6960.288696,176676.3247,NaN,NaN,0,NaN,NaN
4/1/1986,8350,61260,73940,22510,51200,7870,110150,247302,NaN,,66150,22400,0,0,0,0,0,249,66,130,0,5050,1650,0,344,267,1025,0,6594.5,684,0,0,0,0,0,0,0,249,66,130,0,5050,1650,0,344,267,1025,0,6594.5,684,0,0,102224.2998,1650,248014.6263,4764.271015,229170.9413,325534.5782,49087.23228,122922.4354,267342.5092,292828.0912,16485.2087,49173.52507,353400.004,43034.87192,413929.1362,353400.004,30276.63941,2624.271015,84872.62757,354425.004,20785.43566,0,19327.88288,285.7289851,19092.68494,88394.55803,53137.0675,106248.5059,28109.85304,34356.48704,32688.31637,37907.40904,2000,6182.258656,0,0,12758.23251,2140,3788.930457,0,123009.7354,1650,267342.5092,5050,248263.6263,413929.1362,102224.2998,229170.9413,295452.3622,327184.5782,49173.52507,87080.93411,355400.004,49217.13058,413929.1362,353400.004,43034.87192,4764.271015,88661.55803,354425.004,NaN,NaN,0,NaN,NaN
5/1/1986,8350,61260,73940,22510,51200,7870,110150,247302,NaN,,66150,22400,19593.45892,10962,1905,1862,1548,4482,1320,2600,216,9090,10725,5072,3784,4005,13325,3944,9256.5,1539,3159,0,19593.45892,10962,1905,1862,1548,4482,1320,2600,216,9090,10725,5072,3784,4005,13325,3944,9256.5,1539,3159,0,50705.61139,10725,110875.1037,8757.019301,106191.4824,160005.6943,42317.2231,68357.01163,119217.6022,139808.883,17813.21337,25173.39946,125467.4531,34727.65081,200280.0564,125467.4531,48290.1776,7077.019301,41940.12461,138792.4531,19804.40024,0,8342.498525,332.9806988,9165.621305,40274.36208,8388.388286,37834.47074,27884.30013,34080.81127,12432.18609,21125.52514,2000,11027.56661,0,0,16992.93212,1680,2339.237471,0,70510.01163,10725,119217.6022,9090,115357.1037,200280.0564,50705.61139,106191.4824,147101.9023,173889.6943,30245.39946,46298.92461,127467.4531,45755.21741,200280.0564,125467.4531,65283.10972,8757.019301,44279.36208,138792.4531,NaN,NaN,0,NaN,NaN
6/1/1986,8350,61260,68456.83887,21174.46762,48816.53131,4067.664348,81914.59676,234748.292,NaN,,47186.54593,20890.09622,9302.176326,13804,2921,2352,1806,5727,1650,3250,504,14140,14025,7291,5848,5340,22550,4872,6715.5,2223,4617,0,9302.176326,13804,2921,2352,1806,5727,1650,3250,504,14140,14025,7291,5848,5340,22550,4872,6715.5,2223,4617,0,7120.85037,14025,12435.70569,13715.8109,18162.70569,877.5680824,6633.509702,12774.34103,13313.27378,9412.710218,6057.08011,0,6587.5,7836.118094,20425.59869,4849.353474,23351.18487,11665.8109,24425.32662,22550,3078.372582,0,877.5680824,424.1890979,3.73278E-12,19548.03061,487.3406682,5388.36466,8269.247343,10106.85786,1233.91989,3089.861953,5000,3783.730507,2124.40131,1738.146526,7591.109547,2050,462.7039852,4849.353474,10199.22295,14025,13313.27378,14140,18162.70569,20425.59869,7120.85037,18162.70569,21582.52112,19519.56808,7291,3089.861953,11587.5,11619.8486,22550,6587.5,30942.29442,13715.8109,24888.03061,27399.35347,NaN,NaN,0,NaN,NaN
7/1/1986,5128.928121,55455.38406,35683.60973,19231.74959,35024.28633,1000.000001,54589.16894,218704.4495,NaN,,34738.45645,18713.05134,2485.833235,8932,2921,2058,2236,5229,1320,2600,414,20200,18975,5061.187538,8944,6141,22550,5800,4900.5,3078,6075,0,2485.833235,8932,2921,2058,2236,5229,1320,2600,414,20200,18975,7639.7,8944,6141,22550,5800,4900.5,3078,6075,0,3571.024433,18975,29862.70768,19968.15112,35091.70768,11649.30611,3000,34460.62607,41512.01379,29373.61222,4441.127344,0,5700.5,0,23350,5700.5,7010.116897,17718.15112,17713.63645,23350,882.4119983,0,11649.30611,231.8488835,0,11700.69389,571.0244331,631.0816095,5993.749548,7325.693892,620.0601938,662.7623071,5000,2036.978776,0,0,4407.716338,2250,128.057444,4900.5,4453.436431,18975,41512.01379,20200,35091.70768,23350,3571.024433,35091.70768,47505.76333,36699.30611,5061.187538,662.7623071,10700.5,2036.978776,23350,5700.5,11417.83324,19968.15112,17841.69389,28250.5,NaN,NaN,0,NaN,NaN
8/1/1986,4756.276214,50246.84914,6565.968599,18105.40683,22372.8351,1000,27531.28653,204533.6727,NaN,,22075.44123,17015.04737,1958.428725,4872,2667,1960,1806,4980,1188,2340,378,19190,18150,1979.153306,8600,5874,23575,5104,4900.5,2736,5346,0,1958.428725,4872,2667,1960,1806,4980,1188,2340,378,19190,18150,6657,8600,5874,23575,5104,4900.5,2736,5346,0,4410.92704,18150,27693.65735,18981.69253,32673.65735,10949.38065,3000,32037.22659,38643.038,27244.7613,1295.125242,0,5004.5,0,22925.05271,4472.724946,5745.850419,16911.69253,17770.0398,23575,831.1927842,0,10949.38065,208.3074655,0,11975.67206,1410.92704,636.4307613,5891.415832,7200.61935,684.0280642,171.5613429,5000,2145.212048,649.947288,531.7750538,1084.578307,2070,79.63226522,4472.724946,5242.119825,18150,38643.038,19190,32673.65735,22925.05271,4410.92704,32673.65735,44534.45383,34445.38065,1979.153306,171.5613429,10004.5,2145.212048,23575,5004.5,6830.428725,18981.69253,17849.67206,28047.72495,NaN,NaN,0,NaN,NaN
9/1/1986,5427.320603,45941.26652,9.999999926,17333.21635,21132.43358,1000,1301.670166,184405.511,NaN,,6446.196702,15806.06391,1584.75632,2030,2159,1568,1204,4233,1056,2080,288,14140,13200,1825.491711,5848,4806,16400,3248,4779.5,1881,4131,0,1584.75632,2030,2159,1568,1204,4233,1056,2080,288,14140,13200,5072,5848,4806,16400,3248,4779.5,1881,4131,0,6561.717001,1320,8419.316568,13959.72025,12652.31657,621.4933905,4325.54312,12408.22823,8419.316568,1.86639E-12,1105.810325,0,6027.5,962.9367594,16027.39103,4180.820908,4127.693079,13099.72025,20153.67131,18284.44325,915.4235631,11880,0,180.2797485,0,15405.89764,2236.173882,244.0883352,4968.403683,6072.49339,719.6813853,0,2000,2522.154663,2257.052224,1846.679092,450,860,58.22632968,14176.37765,7477.140564,13200,8419.316568,14140,12652.31657,16027.39103,6561.717001,12652.31657,13387.72025,6072.49339,1825.491711,0,8027.5,3485.091422,18284.44325,6027.5,4577.693079,13959.72025,20211.89764,32460.82091,NaN,NaN,0,NaN,NaN
10/1/1986,5837.499507,48044.76857,7698.074745,18325.14522,22757.34213,2096.12288,1337.078863,178197.2482,NaN,,2506.258954,17433.59697,1668.450069,81.2,127,19.6,0,0,0,0,0,5050,5775,0,1032,267,3075,232,7260,1197,486,0,1668.450069,81.2,127,19.6,0,0,0,0,0,5050,5775,0,1032,267,3075,232,7260,1197,486,0,5978.585062,577.5,450,4827.256744,0,5606.088383,3000,0,750,1358.323563,600,1836.351734,5492,3394.698294,6206.088383,3542.921584,4694.348363,3737.256744,740.8523576,8588.295336,1749.685727,5197.5,300,222.7432559,450,600,2978.585062,0,4345.580307,5311.26482,1236.351734,0,2000,1918.102926,2382.206953,1949.078416,450,1090,126.1476424,3227.126248,7728.270789,5775,750,5050,450,6206.088383,5978.585062,0,5095.580307,6669.588383,1836.351734,1836.351734,7492,5312.80122,8588.295336,5492,5144.348363,4827.256744,867,11815.42158,NaN,NaN,0,NaN,NaN
11/1/1986,6170.782492,51121.18752,15124.06233,19004.59221,24731.56018,3122.546865,3456.50376,181921.9489,NaN,,3456.50376,19407.81502,1475.116063,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,8954,1026,243,0,1475.116063,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,8954,1026,243,0,5505.177123,0,3388.444674,2782.837461,2938.444674,10925.26152,3000,0,3688.444674,6585.301649,600,1987.116631,6954,3108.654496,11704.70068,6954,4133.770559,852.8374611,600,6954,1920.810458,0,300,247.1625389,450,779.4391686,2505.177123,2938.444674,3749.694436,4582.959867,1387.116631,732.3082662,2000,2967.76445,0,0,450,1930,179.4391686,0,7425.987581,0,3688.444674,3030,3388.444674,11704.70068,5505.177123,2938.444674,7438.13911,11168.26152,1987.116631,2719.424897,8954,6076.418946,11704.70068,6954,4583.770559,2782.837461,779.4391686,6954,NaN,NaN,0,NaN,NaN
12/1/1986,6412.445471,54503.98024,22833.41748,19871.39628,26565.75572,4049.775114,4947.686783,189818.2217,NaN,,4947.686783,21242.01056,1277.894165,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,3569.5,735.3,243,0,1277.894165,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,3569.5,735.3,243,0,6060.624307,0,2137.91162,2829.013723,1687.91162,9444.137345,3000,0,2437.91162,5112.105649,600,2091.183023,1569.5,2740.090072,10201.07284,1569.5,3567.984237,1069.013723,600,1569.5,1648.730846,0,300,200.9862773,450,756.9354906,3060.624307,1687.91162,3743.207752,4575.031696,1491.183023,0,2000,3642.70265,0,0,450,1760,156.9354906,0,7709.355153,0,2437.91162,3030,2137.91162,10201.07284,6060.624307,1687.91162,6181.119371,9687.137345,2091.183023,2091.183023,3569.5,6382.792723,10201.07284,1569.5,4017.984237,2829.013723,756.9354906,1569.5,NaN,NaN,0,NaN,NaN
1/1/1987,6600.11448,57183.63618,28801.21637,20459.45694,28235.41905,4893.746472,6384.404653,203898.5353,NaN,,6384.404653,22911.67389,1061.623915,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,1210,684,0,0,1061.623915,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,1210,684,0,0,4560.422618,0,3219.475592,1814.222374,2769.475592,10209.76872,3000,0,3519.475592,5966.785194,600,2036.71787,3110.669208,2289.453459,10962.38457,0,2901.077374,1024.222374,600,0,1407.376272,0,300,205.7776257,450,752.615852,1560.422618,2769.475592,3471.531976,4242.983526,1436.71787,0,2000,3390.202482,3801.929032,3110.669208,450,790,152.615852,0,5967.798891,0,3519.475592,2020,3219.475592,10962.38457,4560.422618,2769.475592,6991.007568,10209.76872,2036.71787,2036.71787,5110.669208,5679.655941,14764.3136,3110.669208,3351.077374,1814.222374,752.615852,0,NaN,NaN,0,NaN,NaN
2/1/1987,6827.713729,59830.34774,35576.08333,21442.11402,30637.9269,5932.826355,9329.87017,223783.4505,NaN,,9329.87017,25314.18174,1106.497153,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1149.5,684,0,0,1106.497153,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1149.5,684,0,0,4865.308362,0,4579.534095,2826.582083,4129.534095,19391.04422,3000,0,4879.534095,10251.09351,600,3545.465518,0,2354.227443,20568.91522,0,3010.724596,2106.582083,600,0,1909.558601,0,300,203.4179172,450,1177.870994,1865.308362,4129.534095,7478.141495,9139.950716,2945.465518,0,2000,3292.484113,0,0,450,720,577.8709944,0,6774.866963,0,4879.534095,3030,4579.534095,20568.91522,4865.308362,4129.534095,12357.67559,19391.04422,3545.465518,3545.465518,2000,5646.711556,20568.91522,0,3460.724596,2826.582083,1177.870994,0,NaN,NaN,0,NaN,NaN
3/1/1987,7578.521121,61260,49998.931,22510,34957.00416,7652.506451,22373.89071,247302,NaN,,22373.89071,29633.259,1841.076853,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1210,684,0,0,1841.076853,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1210,684,0,0,11268.39414,0,8055.0636,2854.099978,7581.305211,26984.5465,7235.274025,0,8355.0636,15531.57592,600,5394.198149,0,3545.038597,28501.24013,0,4936.11545,2194.099978,600,0,3154.453529,0,300,175.9000222,473.7583888,1516.693637,4033.120115,7581.305211,9370.612294,11452.97058,4794.198149,8249.822395,2000,5119.887689,0,0,450,660,916.6936367,0,14422.84767,0,8355.0636,3030,8055.0636,28501.24013,11268.39414,7581.305211,17725.67589,26984.5465,5394.198149,13644.02054,2000,8664.926287,28501.24013,0,5386.11545,2854.099978,1516.693637,0,NaN,NaN,0,NaN,NaN
4/1/1987,8350,61260,73940,22510,45557.47402,7870,66880.00218,247302,NaN,,22880.00218,16757.47402,0,0,0,0,0,249,66,130,0,5050,1650,0,344,267,1025,0,6594.5,684,0,0,0,0,0,0,0,249,66,130,0,5050,1650,0,344,267,1025,0,6594.5,684,0,0,47075.03006,1650,89521.49307,4810.388949,81331.00068,126014.6625,26354.35347,33608.71105,89691.49307,105310.7054,8685.847852,23721.43959,67535.62679,21587.16433,128064.759,67535.62679,16264.89785,2670.388949,256,68560.62679,10554.04331,0,170,239.6110512,8439.492393,2050.096518,20720.67658,47722.28963,18289.60127,22353.95711,15035.59174,21488.53971,2000,4897.087437,0,0,5322.266482,2140,2061.096518,0,57629.07336,1650,89691.49307,5050,89770.49307,128064.759,47075.03006,81331.00068,107981.0943,127664.6625,23721.43959,45209.9793,69535.62679,26484.25177,128064.759,67535.62679,21587.16433,4810.388949,2317.096518,68560.62679,NaN,NaN,0,NaN,NaN
5/1/1987,6269.263487,56147.1961,72461.59393,20889.71746,44431.89021,4670.75905,50167.62995,233217.8442,NaN,,13385.10839,15629.91734,4363.860374,10962,1905,1862,1548,4482,1320,2600,216,9090,10725,5072,3784,4005,13325,3944,9256.5,1539,3159,0,4363.860374,10962,1905,1862,1548,4482,1320,2600,216,9090,10725,5072,3784,4005,13325,3944,9256.5,1539,3159,0,3000,10725,1.9286E-12,8795.76292,4482,3714.344357,3000,4482,1.9286E-12,3886.785355,5072,0,11200.5,1274.218901,15269,11200.5,9830.634315,7115.76292,15023.95177,15269,2155.01668,0,0,294.2370801,1.9286E-12,11554.65564,0,0,11218.54827,13711.559,0,2508.755228,2000,45.78109852,0,0,6769.444961,1680,535.7038774,9256.5,5155.01668,10725,1.9286E-12,9090,4482,15269,3000,4482,11218.54827,17598.34436,5072,2508.755228,13200.5,1320,15269,11200.5,16600.07928,8795.76292,15559.65564,24525.5,NaN,NaN,0,NaN,NaN
