,RES1 Smith And Morehouse.Storage,RES2 Rockport.Storage,RES3 Echo.Storage,RES4 Lost Creek.Storage,RES5 East Canyon.Storage,RES6 Causey.Storage,RES7 Pineview.Storage,RES8 Willard Bay.Storage,RES9 Gravel Pit.Storage,RES10 Chalk Creek.Storage,Protected Pools.Pineview,Protected Pools.East Canyon,Weber Provo Diversion:SA1 Weber Provo Canal.Diversion,Oakley Diversion:SA2 Oakley to Wanship.Diversion,Wanship Diversion:SA3 Wanship to Echo.Diversion,Echo to Devils Slide Diversion:SA4 Echo to Devils Slide.Diversion,Lost Creek Diversion:SA5 Lost Creek.Diversion,Devils Slide to Stoddard Diversion:SA6 Devils Slide to Stodard.Diversion,Park City Diversion:SA7 Park City.Diversion,East Canyon Diversion:SA8 East Canyon.Diversion,Stoddard To Gateway Diversion:SA9 Stoddard To Gateway.Diversion,Gateway Canal Diversion:SA10 Gateway Canal.Diversion,Davis Weber Canal Diversion:SA11 Davis Weber Canal.Diversion,Weber Basin Project Ogden Valley:SA12 Weber Basin Project Ogden Valley.Diversion,Ogden Brigham and S Ogden Highline Canals:SA13 Ogden Brigham and S Ogden Highline Canals.Diversion,Ogden River Below Pineview Diversion:SA14 Ogden River Below Pineview.Diversion,Slaterville Diversion:SA15 Slaterville.Diversion,Warren Canal Diversion:SA16 Warren Canal.Diversion,Ogden Bay Bird Refuge Diversion:SA17 Ogden Bay Bird Refuge.Diversion,GSL Minerals Diversion:SA18 GSL Minerals.Diversion,Gateway To Slaterville Diversion:SA19 Gateway To Slaterville.Diversion,Additional WB Demand Diversion:SA20 Additional WB Demand.Diversion,Weber Provo Diversion:SA1 Weber Provo Canal.Diversion Requested,Oakley Diversion:SA2 Oakley to Wanship.Diversion Requested,Wanship Diversion:SA3 Wanship to Echo.Diversion Requested,Echo to Devils Slide Diversion:SA4 Echo to Devils Slide.Diversion Requested,Lost Creek Diversion:SA5 Lost Creek.Diversion Requested,Devils Slide to Stoddard Diversion:SA6 Devils Slide to Stodard.Diversion Requested,Park City Diversion:SA7 Park City.Diversion Requested,East Canyon Diversion:SA8 East Canyon.Diversion Requested,Stoddard To Gateway Diversion:SA9 Stoddard To Gateway.Diversion Requested,Gateway Canal Diversion:SA10 Gateway Canal.Diversion Requested,Davis Weber Canal Diversion:SA11 Davis Weber Canal.Diversion Requested,Weber Basin Project Ogden Valley:SA12 Weber Basin Project Ogden Valley.Diversion Requested,Ogden Brigham and S Ogden Highline Canals:SA13 Ogden Brigham and S Ogden Highline Canals.Diversion Requested,Ogden River Below Pineview Diversion:SA14 Ogden River Below Pineview.Diversion Requested,Slaterville Diversion:SA15 Slaterville.Diversion Requested,Warren Canal Diversion:SA16 Warren Canal.Diversion Requested,Ogden Bay Bird Refuge Diversion:SA17 Ogden Bay Bird Refuge.Diversion Requested,GSL Minerals Diversion:SA18 GSL Minerals.Diversion Requested,Gateway To Slaterville Diversion:SA19 Gateway To Slaterville.Diversion Requested,Additional WB Demand Diversion:SA20 Additional WB Demand.Diversion Requested,Chalk Creek and Weber River Confluence.Inflow1,Davis Weber Canal Sources Confluence.Inflow1,East Canyon Creek and Weber River Confluence.Inflow1,Independent Streams Confluence.Inflow1,Lost Creek and Weber River Confluence.Inflow1,Ogden and Weber River Confluence.Inflow1,Q11 Reach Gain Confluence.Inflow1,Q20 Reach Gain Confluence.Inflow1,Q37 Reach Gain Confluence.Inflow1,Q46 Reach Gain Confluence.Inflow1,Q53 Reach Gain Confluence.Inflow1,Q57 Reach Gain Confluence.Inflow1,Q68 Sewage Outfall Confluence.Inflow1,Q8 Reach Gain Confluence.Inflow1,Q81 Reach Gain Confluence.Inflow1,Q82 Reach Gain Confluence.Inflow1,Smith And Morehouse and Weber River Confluence.Inflow1,Wells Confluence.Inflow1,Wheeler Creek and Ogden River Confluence.Inflow1,Willard Bay Releases and Weber River Confluence.Inflow1,Chalk Creek and Weber River Confluence.Inflow2,Davis Weber Canal Sources Confluence.Inflow2,East Canyon Creek and Weber River Confluence.Inflow2,Independent Streams Confluence.Inflow2,Lost Creek and Weber River Confluence.Inflow2,Ogden and Weber River Confluence.Inflow2,Q11 Reach Gain Confluence.Inflow2,Q20 Reach Gain Confluence.Inflow2,Q37 Reach Gain Confluence.Inflow2,Q46 Reach Gain Confluence.Inflow2,Q53 Reach Gain Confluence.Inflow2,Q57 Reach Gain Confluence.Inflow2,Q68 Sewage Outfall Confluence.Inflow2,Q8 Reach Gain Confluence.Inflow2,Q81 Reach Gain Confluence.Inflow2,Q82 Reach Gain Confluence.Inflow2,Smith And Morehouse and Weber River Confluence.Inflow2,Wells Confluence.Inflow2,Wheeler Creek and Ogden River Confluence.Inflow2,Willard Bay Releases and Weber River Confluence.Inflow2,Chalk Creek and Weber River Confluence.Outflow,Davis Weber Canal Sources Confluence.Outflow,East Canyon Creek and Weber River Confluence.Outflow,Independent Streams Confluence.Outflow,Lost Creek and Weber River Confluence.Outflow,Ogden and Weber River Confluence.Outflow,Q11 Reach Gain Confluence.Outflow,Q20 Reach Gain Confluence.Outflow,Q37 Reach Gain Confluence.Outflow,Q46 Reach Gain Confluence.Outflow,Q53 Reach Gain Confluence.Outflow,Q57 Reach Gain Confluence.Outflow,Q68 Sewage Outfall Confluence.Outflow,Q8 Reach Gain Confluence.Outflow,Q81 Reach Gain Confluence.Outflow,Q82 Reach Gain Confluence.Outflow,Smith And Morehouse and Weber River Confluence.Outflow,Wells Confluence.Outflow,Wheeler Creek and Ogden River Confluence.Outflow,Willard Bay Releases and Weber River Confluence.Outflow,WBWCD ASR.Inflow,WBWCD ASR.Outflow,WBWCD ASR.Percolation,WBWCD ASR.Pumped Flow,WBWCD ASR.Storage
11/1/1986,8350,61260,73940,22510,47962.99279,6233.805998,43812.04997,216546.3391,NaN,NaN,40597.38331,29598.60324,1725,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,8954,1026,243,0,1725,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,8954,1026,243,0,9825.983709,0,9854.483292,2996,8452.455341,20572.47163,7174.565917,4607.844294,10154.48329,14365.62804,600,2290,6954,4025,21320.47163,6954,4721.647582,1066,600,6954,2826,0,300,34,1402.027951,748,2651.417792,3844.611047,5277.144753,6449.843587,1690,403.9892968,2000,3149.565918,0,0,1028.352418,1930,148,0,12651.98371,0,10154.48329,3030,9854.483292,21320.47163,9825.983709,8452.455341,15431.62804,20815.47163,2290,2693.989297,8954,7174.565918,21320.47163,6954,5750,2996,748,6954,NaN,NaN,0,NaN,NaN
12/1/1986,8350,61260,73940,22510,50124.99279,7143.805998,45552.04997,237809.8256,NaN,NaN,42337.38331,31760.60324,1371,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,3569.5,735.3,243,0,1371,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,3569.5,735.3,243,0,10433.79798,0,15562.04145,3006,14098.68445,22884.88648,6904.089907,12391.79798,15862.04145,18446.37171,600,2340,1569.5,3199,23568.28648,1569.5,3783.462974,1246,600,1569.5,1958,0,300,24,1463.356995,683.4,3529.708069,1706.886479,3830.330263,4681.514766,1740,0,2000,3705.089907,0,0,786.5370263,1760,83.4,0,12391.79798,0,15862.04145,3030,15562.04145,23568.28648,10433.79798,14098.68445,19692.37171,23127.88648,2340,2340,3569.5,6904.089907,23568.28648,1569.5,4570,3006,683.4,1569.5,NaN,NaN,0,NaN,NaN
1/1/1987,8350,61260,73940,22510,51200,7813.805998,47242.04997,247302,NaN,NaN,44027.38331,32835.61045,1284,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,1210,684,0,0,1284,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,1210,684,0,0,9221.105984,0,15839.9374,1855,14492.49791,24221.38471,6648.93996,10847.10598,17296.93019,19827.18472,600,2290,4331.212373,2996,24872.08471,0,3200.563028,1065,600,0,1626,0,1456.992792,165,1347.439491,650.7,2572.166023,3645.391922,3595.254536,4394.199989,1690,0,2000,3652.93996,5293.704011,4331.212373,1079.436972,790,50.7,0,10847.10598,0,17296.93019,2020,15839.9374,24872.08471,9221.105984,14492.49791,20892.18472,24221.38471,2290,2290,6331.212373,6648.93996,30165.78872,4331.212373,4280,1855,650.7,0,NaN,NaN,0,NaN,NaN
2/1/1987,8350,61260,73940,22510,51200,7870,49959.33856,247302,NaN,NaN,46744.67189,32835.61045,1017,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1149.5,684,0,0,1017,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1149.5,684,0,0,7061.660477,0,13458.85321,2873,12229.55883,23732.89835,5553.60962,8826.660477,15901.85321,18241.67353,1273.805998,2793.805998,1224.440936,2373,24378.49835,0,2825.405443,2153,600,0,1765,0,2443,157,1229.294381,645.6,1508.050857,3402.898353,4492.820314,5491.224828,1520,523.4825831,2000,3180.60962,1496.538922,1224.440936,564.594557,720,45.6,0,8826.660477,0,15901.85321,3030,13458.85321,24378.49835,7061.660477,12229.55883,20394.67353,23732.89835,2793.805998,3317.288582,3224.440936,5553.60962,25875.03727,1224.440936,3390,2873,645.6,0,NaN,NaN,0,NaN,NaN
3/1/1987,8350,61260,73940,22510,51200,7870,64644.01037,247302,NaN,NaN,61429.3437,32835.61045,1230,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1210,684,0,0,1230,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1210,684,0,0,10903.70732,0,21889.19196,2806,20442.65628,42446.94896,9082.7795,14219.70732,26782.19196,32651.03261,1440,4450,2420.549985,2870,43325.84896,0,3534.799049,2146,600,0,3316,0,4893,224,1446.535683,878.9,1820.927823,6222.948956,8014.840647,9795.916347,3010,10834.67181,2000,6212.7795,2958.449982,2420.549985,565.2009513,660,278.9,0,14219.70732,0,26782.19196,3030,21889.19196,43325.84896,10903.70732,20442.65628,34797.03261,42446.94896,4450,15284.67181,4420.549985,9082.7795,46284.29894,2420.549985,4100,2806,878.9,0,NaN,NaN,0,NaN,NaN
4/1/1987,8350,61260,73940,22510,51200,7870,104690.5001,247302,NaN,NaN,60690.50013,22400,0,0,0,0,0,249,66,130,0,5050,1650,0,344,267,1025,0,6594.5,684,0,0,0,0,0,0,0,249,66,130,0,5050,1650,0,344,267,1025,0,6594.5,684,0,0,30009.28192,1650,74221.9114,4690,69032.97311,91009.50035,19331.96803,37163.98192,80322.82016,84471.82625,5671.84,10621.84,47763.00384,12930,92185.00035,40514.79276,9875.351971,2550,256,41539.79276,7242,0,6100.908759,360,5437.938284,1175.5,10677.31389,31868.99119,6699.006088,8187.674108,4950,30174.49099,2000,6531.866327,8858.924643,7248.211071,3054.648029,2140,1186.5,0,37251.28192,1650,80322.82016,5050,74470.9114,92185.00035,30009.28192,69032.97311,87021.82625,92659.50035,10621.84,40796.33099,49763.00384,19461.86633,101043.925,47763.00384,12930,4690,1442.5,41539.79276,NaN,NaN,0,NaN,NaN
5/1/1987,8350,61260,73940,22510,51200,7870,110150,247302,NaN,NaN,66150,22400,9981,10962,1905,1862,1548,4482,1320,2600,216,9090,10725,5072,3784,4005,13325,3944,9256.5,1539,3159,0,9981,10962,1905,1862,1548,4482,1320,2600,216,9090,10725,5072,3784,4005,13325,3944,9256.5,1539,3159,0,17950.71433,10725,41060.73191,8736,44501.83086,57717.72706,15066.94622,23824.71433,42463.7611,51576.24578,5602.8,1870.8,17917.78953,12298.58,71743.67425,8473.766167,24015.68483,7056,17241.34719,21798.76617,8027,0,1403.029197,354,1040.901049,14025.94719,2883.768109,20677.11653,16384.48468,20025.48128,1340,25182.13504,2000,6206.360526,11542.69522,9444.023365,9225.895174,1680,789.6,0,25977.71433,10725,42463.7611,9090,45542.73191,71743.67425,17950.71433,44501.83086,58848.24578,71601.72706,6942.8,27052.93504,19917.78953,18504.94053,83286.36947,17917.78953,33241.58,8736,18030.94719,21798.76617,NaN,NaN,0,NaN,NaN
6/1/1987,6629.033539,56266.15147,67211.34969,20563.72103,48262.19282,3955.24329,79824.76694,234746.4144,NaN,NaN,46724.04008,21582.90693,5205,13804,2921,2352,1806,5727,1650,3250,504,14140,14025,7291,5848,5340,22550,4872,6715.5,2223,4617,0,5205,13804,2921,2352,1806,5727,1650,3250,504,14140,14025,7291,5848,5340,22550,4872,6715.5,2223,4617,0,3000,14025,10317.89544,13475,16044.89544,2125.648331,3000,9719.198331,12443.54378,9628.440825,5501,0,6587.5,0,20427.89389,4851.231366,13115.64682,11425,23433.14556,22550,2896,0,2125.648331,665,1.86639E-12,18302.24556,0,6325.697114,9113.89705,11139.20751,1790,0,5000,2982.604581,2122.106108,1736.268634,5893.353178,2050,209.1,4851.231366,5896,14025,12443.54378,14140,16044.89544,20427.89389,3000,16044.89544,21557.44082,20767.64833,7291,0,11587.5,2982.604581,22550,6587.5,19009,13475,23642.24556,27401.23137,NaN,NaN,0,NaN,NaN
7/1/1987,2533.138597,51246.34976,31456.89195,18836.42512,34023.12458,1000.000001,59721.75478,221539.9126,NaN,NaN,41618.55752,20533.54132,2106,8932,2921,2058,2236,5229,1320,2600,414,20200,18975,5719.030129,8944,6141,22550,5800,4900.5,3078,6075,0,2106,8932,2921,2058,2236,5229,1320,2600,414,20200,18975,7639.7,8944,6141,22550,5800,4900.5,3078,6075,0,3759.117353,18975,32570.52691,19807,37799.52691,13227.2398,3000,37799.52691,45797.76671,32529.4796,5169.030129,0,5700.5,0,18103.48976,2062.446171,6060.367835,17557,10966.24996,22550,1029,0,13227.2398,393,0,4876.249963,759.117353,0,4702.71289,5747.760199,550,1156.358895,5000,2793.940172,4446.510236,3638.053829,4977.632165,2250,51,2062.446171,4788.117353,18975,45797.76671,20200,37799.52691,18103.48976,3759.117353,37799.52691,50500.4796,38277.2398,5719.030129,1156.358895,10700.5,2793.940172,22550,5700.5,11038,19807,11017.24996,24612.44617,NaN,NaN,0,NaN,NaN
8/1/1987,1102.609587,45799.95003,10.00000028,17639.13768,20717.59272,1000,37387.45347,210722.1706,NaN,NaN,33732.87207,19480.22471,1497,4872,2667,1960,1806,4980,1188,2340,378,19190,18150,2492.474824,8600,5874,23575,5104,4900.5,2736,5346,0,1497,4872,2667,1960,1806,4980,1188,2340,378,19190,18150,6657,8600,5874,23575,5104,4900.5,2736,5346,0,3306.461757,18150,29516.34729,18804,34496.34729,11887.5993,3000,34252.07997,41763.92817,29481.18018,1832.474824,0,5004.5,0,18823.48162,1116.894052,4427.849202,16734,12785.58232,23575,1699,0,12247.58088,386,0,6935.882323,306.461757,244.2673188,4829.252006,5902.419118,660,0,5000,1883.450074,4751.518381,3887.605948,1941.150798,2070,24.3,1116.894052,5005.461757,18150,41763.92817,19190,34496.34729,18823.48162,3306.461757,34496.34729,46593.18018,35383.5993,2492.474824,0,10004.5,1883.450074,23575,5004.5,6369,18804,12809.88232,24691.89405,NaN,NaN,0,NaN,NaN
9/1/1987,1081.67246,32636.91312,9.999999988,16930.94799,19476.95241,1000,7901.733244,199408.9778,NaN,NaN,14848.11176,18274.68482,1086,2030,2159,1568,1204,4233,1056,2080,288,14140,13200,2280.721964,5848,4806,16400,3248,4779.5,1881,4131,0,1086,2030,2159,1568,1204,4233,1056,2080,288,14140,13200,5072,5848,4806,16400,3248,4779.5,1881,4131,0,13172.07673,1320,8432.194374,13843,12665.19437,463.0957651,12552.21889,12665.19437,8432.194374,0,1280.721964,0,6027.5,504,19020.79269,1559.060262,3429.262922,12983,23322.79693,24482.21904,1062,11880,0,297,1.86639E-12,18557.69693,619.8578404,0,4838.805626,5914.095765,1000,0,2000,2322.505596,5461.426346,4468.439738,190.737078,860,40.9,5356.841222,14234.07673,13200,8432.194374,14140,12665.19437,19020.79269,13172.07673,12665.19437,13271,5914.095765,2280.721964,0,8027.5,2826.505596,24482.21904,6027.5,3620,13843,23363.69693,29839.06026,NaN,NaN,0,NaN,NaN
10/1/1987,1077.505118,33668.84421,5360.181064,17202.0147,20765.71428,2115.999466,7444.134802,193000.3901,NaN,NaN,8415.19963,19566.18329,1155,81.2,127,19.6,0,0,0,0,0,5050,5775,0,1032,267,3075,232,7260,1197,486,0,1155,81.2,127,19.6,0,0,0,0,0,5050,5775,0,1032,267,3075,232,7260,1197,486,0,4382.449721,577.5,901.5137725,4853,451.5137725,4753.65563,3000,9.64302E-13,1201.513773,1208.902608,600,1570,5492,2613.8,5744.962574,3424.014833,3440.327313,3763,933.0069446,8272.5,1004,5197.5,300,197,450,991.3069446,1382.449721,451.5137725,3770.388836,4608.253021,970,0,2000,1612.753451,2527.537426,2067.985167,409.6726875,1090,325.3,3424.014833,5386.449721,5775,1201.513773,5050,901.5137725,5744.962574,4382.449721,451.5137725,4971.902608,5817.15563,1570,1570,7492,4226.553451,8272.5,5492,3850,4853,1258.306945,11696.51483,NaN,NaN,0,NaN,NaN
11/1/1987,1077.505118,35345.73452,10404.13665,17263.92513,22204.71428,3285.999466,8001.779502,196361.1075,NaN,NaN,8001.779502,21005.18329,909,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,8954,1026,243,0,909,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,8954,1026,243,0,3869.95559,0,1335.510233,2855,885.5102333,8486.753902,3000,0,1635.510233,4319.169884,600,1020,6954,2121,9740.353902,6233.836446,2801.925743,925,600,6233.836446,1174,0,300,175,450,1253.6,869.9555904,885.5102333,3608.659651,4410.584018,420,137.6446995,2000,2555.890313,880.1998996,720.1635542,228.0742574,1930,653.6,0,5043.95559,0,1635.510233,3030,1335.510233,9740.353902,3869.95559,885.5102333,5244.169884,8729.753902,1020,1157.644699,8954,4676.890313,10620.5538,6954,3030,2855,1253.6,6233.836446,NaN,NaN,0,NaN,NaN
12/1/1987,1077.505118,37907.30396,15154.98169,17573.6833,23549.71428,3735.999466,9733.814947,205257.5872,NaN,NaN,9733.814947,22350.18329,924,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,3569.5,735.3,243,0,924,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,3569.5,735.3,243,0,3530.845032,0,2065.788408,2835,1615.788408,6406.615768,3000,0,2365.788408,3702.26072,600,1770,1953.379592,2156,7244.315768,0,2748.952137,1075,600,0,1220,0,300,195,450,837.7,530.8450316,1615.788408,2411.472312,2947.355048,1170,562.0354456,2000,3405.569436,2387.463945,1953.379592,331.047863,1760,237.7,0,4750.845032,0,2365.788408,3030,2065.788408,7244.315768,3530.845032,1615.788408,4777.26072,6649.615768,1770,2332.035446,3953.379592,5561.569436,9631.779713,1953.379592,3080,2835,837.7,0,NaN,NaN,0,NaN,NaN
1/1/1988,1152.686169,40500.4242,20809.49058,18082.96642,24995.71428,4275.999466,11679.97659,217142.8517,NaN,NaN,11679.97659,23796.18329,1005,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,1210,684,0,0,1005,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,1210,684,0,0,4541.50889,0,2996.439866,1732,2546.439866,6621.346564,3000,0,3296.439866,4274.54788,600,1820,4356.014683,2269.818948,7245.246564,0,2824.818948,942,600,0,1113,0,300,288,450,623.9,1541.50889,2546.439866,1920.108014,2346.798684,1220,726.1616465,2000,3323.301293,5324.017946,4356.014683,450,790,23.9,0,5654.50889,0,3296.439866,2020,2996.439866,7245.246564,4541.50889,2546.439866,5216.54788,6621.346564,1820,2546.161646,6356.014683,5593.120241,12569.26451,4356.014683,3274.818948,1732,623.9,0,NaN,NaN,0,NaN,NaN
2/1/1988,1152.686169,42634.77983,26426.51516,18596.4039,26541.71428,4705.999466,14074.14276,228093.3117,NaN,NaN,14074.14276,25342.18329,900,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1149.5,684,0,0,900,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1149.5,684,0,0,4437.02458,0,2902.964433,2658,2452.964433,6504.146746,3000,0,3202.964433,3622.596474,600,1710,3685.756315,2100,7129.646746,0,2583.136945,1938,600,0,1180,0,300,372,450,625.5,1437.02458,2452.964433,2357.632041,2881.550272,1110,1284.166162,2000,3034.35563,4504.813273,3685.756315,416.863055,720,25.5,0,5617.02458,0,3202.964433,3030,2902.964433,7129.646746,4437.02458,2452.964433,5560.596474,6504.146746,1710,2994.166162,5685.756315,5134.35563,11634.46002,3685.756315,3000,2658,625.5,0,NaN,NaN,0,NaN,NaN
3/1/1988,1152.686169,47011.33254,31499.51516,19082.13561,29641.71428,5295.999466,23144.09165,247302,NaN,NaN,23144.09165,28442.18329,879,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1210,684,0,0,879,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1210,684,0,0,3000,0,3649.399854,2640,3199.399854,17445.87944,3000,0,3949.399854,8933.815667,600,2370,3516.88321,2051,18120.37944,0,2729.888742,1980,600,0,2073,0,300,390,450,674.5,0,3199.399854,6964.415813,8512.063772,1770,7299.948892,2000,5325.552705,4298.412812,3516.88321,200.1112579,660,74.5,0,5073,0,3949.399854,3030,3649.399854,18120.37944,3000,3199.399854,10913.81567,17445.87944,2370,9669.948892,5516.88321,7376.552705,22418.79225,3516.88321,2930,2640,674.5,0,NaN,NaN,0,NaN,NaN
4/1/1988,2042.559608,56638.32215,38125.23247,19918.84833,33087.72486,7870,44346.427,247302,NaN,NaN,613.2659734,4287.724864,0,0,0,0,0,249,66,130,0,5050,1650,0,344,260,1025,0,6594.5,684,0,0,0,0,0,0,0,249,66,130,0,5050,1650,0,344,267,1025,0,6594.5,684,0,0,3000,1650,9253.607215,4726,9052.607215,26670.63954,3000,0,9423.607215,16504.97176,1528.732936,3948.732936,7175.903242,6720.126562,27270.63954,9.2153E-12,6270.126562,2586,523,1025,3685,0,170,324,450,600,0,9052.607215,9667.364545,11815.66778,2420,18211.78206,2000,6030.843676,8770.548407,7175.903242,450,2140,337,0,6685,1650,9423.607215,5050,9502.607215,27270.63954,3000,9052.607215,19090.97176,28320.63954,3948.732936,22160.515,9175.903242,12750.97024,36041.18794,7175.903242,6720.126562,4726,860,1025,NaN,NaN,0,NaN,NaN
5/1/1988,8350.000004,67564.38766,46352.69293,19415.72846,33401.9956,7870,57923.74628,247302,NaN,NaN,21244.89304,4599.733354,0,10962,1905,1862,1548,4482,1320,2600,216,9090,10725,5072,3784,4005,13325,3944,9256.5,1539,3159,0,0,10962,1905,1862,1548,4482,1320,2600,216,9090,10725,5072,3784,4005,13325,3944,9256.5,1539,3159,0,3656.499175,10725,12043.26557,8630,16525.26557,24298.32352,3000,0,12043.26557,19864.54165,4902.800001,4150.800001,11200.5,12346.99518,24898.32352,1485.953076,21265.6161,6950,4151.4,14810.95308,6651,0,0,460,0,600,656.4991748,16525.26557,14987.27608,18317.78188,4320,17745.98174,2000,5016.575645,11873.33513,9714.546924,2043.379082,1680,453.6,0,10307.49917,10725,12043.26557,9090,16525.26557,24898.32352,3656.499175,16525.26557,27030.54165,38182.32352,9222.800001,21896.78174,13200.5,17363.57083,36771.65865,11200.5,23308.99518,8630,4605,14810.95308,NaN,NaN,0,NaN,NaN
6/1/1988,8350,68193.80445,51648.67073,17670.43247,31104.53103,3985.119917,35557.11732,227056.6008,NaN,NaN,2508.887189,2298.878245,0,13804,2921,2352,1806,5727,1650,3250,504,14140,14025,7291,5848,5340,22550,4872,6715.5,2223,4617,0,0,13804,2921,2352,1806,5727,1650,3250,504,14140,14025,7291,5848,5340,22550,4872,6715.5,2223,4617,0,7787.497556,14025,3849.545408,13669,9576.545408,9.33195E-13,7787.497556,2266.966088,3849.545408,3838.499974,5491,0,6587.5,9271.040012,13438.10488,5166.833844,17455.00842,11619,18644.60488,15174.47462,2586,0,0,471,0,13438.10488,0,7309.57932,12111.95457,14803.50003,1800,2835.476069,5000,4148.604334,1736.369747,1420.666156,5620.031595,2050,133.5,12542.35922,10373.49756,14025,3849.545408,14140,9576.545408,13438.10488,7787.497556,9576.545408,15961.49997,18642,7291,2835.476069,11587.5,13419.64435,15174.47462,6587.5,23075.04001,13669,18778.10488,27716.83384,NaN,NaN,0,NaN,NaN
7/1/1988,5567.597765,61259.99989,13206.24352,15934.77213,13387.15937,1000.000001,20660.88533,216438.7679,NaN,NaN,2608.420834,0,0,8932,2921,2058,2236,5229,1320,2600,414,20200,18975,5188.720115,8944,6141,22550,5800,4900.5,3078,6075,0,0,8932,2921,2058,2236,5229,1320,2600,414,20200,18975,7639.7,8944,6141,22550,5800,4900.5,3078,6075,0,5508.774534,18975,36829.30495,19989,42058.30495,15138.40503,4676.742336,42058.30495,51967.70997,36682.87275,3528.720115,0,6001.035051,0,15738.40503,0,5475.265585,17739,6672.7,22550,701,0,15138.40503,211,0,600,832.032198,0,2868.162773,3505.532279,1660,1534.401472,5000,2613.809632,7334.598396,6001.035051,3456.734415,2250,68.3,0,6209.774534,18975,51967.70997,20200,42058.30495,15738.40503,5508.774534,42058.30495,54835.87275,40188.40503,5188.720115,1534.401472,11001.03505,2613.809632,23073.00342,6001.035051,8932,19989,6741,22550,NaN,NaN,0,NaN,NaN
8/1/1988,2952.082405,48493.42924,10.00000028,14166.44997,13091.01857,1000,4022.074279,173813.0155,NaN,NaN,344.4752829,0,0,4872,2667,1960,1806,4980,1188,300,378,19190,18150,2192.474824,8600,5874,23575,5104,4900.5,2736,5346,0,0,4872,2667,1960,1806,4980,1188,2340,378,19190,18150,6657,8600,5874,23575,5104,4900.5,2736,5346,0,9590.660476,1815,16356.78245,19040,21336.78245,1.9286E-12,9590.660476,21336.78245,16356.78245,2677.280346,912.474824,0,5004.5,886.3960182,1792.179247,423.8519823,2902.559138,16970,7612.479247,7390.749047,666,16335,0,150,0,1792.179247,0,0,3668.497899,4483.719654,1280,0,5000,301.6039818,5598.569799,4580.648018,2855.83688,2070,53.7,32943.10294,10256.66048,18150,16356.78245,19190,21336.78245,1792.179247,9590.660476,21336.78245,20025.28035,7161,2192.474824,0,10004.5,1188,7390.749047,5004.5,5758.396018,19040,7666.179247,40333.85198,NaN,NaN,0,NaN,NaN
9/1/1988,2922.933854,30278.60343,9.999999988,13505.42576,13171.34488,1000,9.999998897,150343.3505,NaN,NaN,0,0,0,2030,2159,1568,1204,4233,1056,300,288,14140,13200,2150.721964,3385.10913,0,16400,3248,4779.5,1881,4131,0,0,2030,2159,1568,1204,4233,1056,2080,288,14140,13200,5072,5848,4806,16400,3248,4779.5,1881,4131,0,20838.6396,1320,15660.75725,13989,19893.75725,-2.33299E-12,19241.20722,19893.75725,15660.75725,3687.016487,620.7219643,0,8296.840165,1880,598.6733333,0,3551.092804,13129,558.8733333,10739.25576,624,11880,0,151,0,598.6733333,1597.432383,0,1443.259238,1763.983513,1530,0,2000,2583.971666,10140.58242,8296.840165,358.9071958,860,39.8,17540.74424,21462.6396,13200,15660.75725,14140,19893.75725,598.6733333,20838.6396,19893.75725,17104.01649,5451,2150.721964,0,10296.84016,4463.971666,10739.25576,8296.840165,3910,13989,598.6733333,28280,NaN,NaN,0,NaN,NaN
10/1/1988,2917.113606,29865.99291,3897.111972,13918.12686,13669.09575,1556.284198,10.00000005,142188.6107,NaN,NaN,0,338.563468,0,81.2,127,19.6,0,0,0,0,0,5050,5775,0,1022.399999,0,3075,232,7260,1197,486,0,0,81.2,127,19.6,0,0,0,0,0,5050,5775,0,1032,267,3075,232,7260,1197,486,0,4548,577.5,1729.4,4977,1279.4,1206.9,3000,1279.4,2029.4,0,600,1580,5492,2298.8,1806.9,2445.098185,2339,3887,556.7,5530.891108,652,5197.5,300,73,450,600,1548,0,1857.6,2270.4,980,0,2000,480,3723.991108,3046.901815,41,1090,43.3,5186.707077,5200,5775,2029.4,5050,1729.4,1806.9,4548,1279.4,3887,2270.4,1580,1580,7492,2778.8,5530.891108,5492,2380,4977,600,10717.59818,NaN,NaN,0,NaN,NaN
